Company,Category,Country,Stand,NEC Profile,Relevant,LinkedIn Search,Apollo Search,Contact Name,Contact Title,Contact Email,Contact LinkedIn,AI Message,Status,Notes,enrichment_status,score,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,outreach_category,company_name,description,phone,address,linkedin_url,industry
Forecourt Trader,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Forecourt%20Trader,https://app.apollo.io/#/companies?q_organization_name=Forecourt%20Trader,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Forest Feast,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Forest%20Feast,https://app.apollo.io/#/companies?q_organization_name=Forest%20Feast,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Foreva Farmers,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Foreva%20Farmers,https://app.apollo.io/#/companies?q_organization_name=Foreva%20Farmers,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Formbar Ltd - Trolleys & Baskets,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Formbar%20Ltd%20-%20Trolleys%20&%20Baskets,https://app.apollo.io/#/companies?q_organization_name=Formbar%20Ltd%20-%20Trolleys%20&%20Baskets,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Four Loko,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Four%20Loko,https://app.apollo.io/#/companies?q_organization_name=Four%20Loko,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Freja,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Freja,https://app.apollo.io/#/companies?q_organization_name=Freja,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Freshpeel Produce,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Freshpeel%20Produce,https://app.apollo.io/#/companies?q_organization_name=Freshpeel%20Produce,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
FrieslandCampina UK,,,,,,https://www.linkedin.com/search/results/companies/?keywords=FrieslandCampina%20UK,https://app.apollo.io/#/companies?q_organization_name=FrieslandCampina%20UK,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Froneri Ice Cream UK Limited,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Froneri%20Ice%20Cream%20UK%20Limited,https://app.apollo.io/#/companies?q_organization_name=Froneri%20Ice%20Cream%20UK%20Limited,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Fruits of the Forage,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Fruits%20of%20the%20Forage,https://app.apollo.io/#/companies?q_organization_name=Fruits%20of%20the%20Forage,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Fruity Line BV Coldpressed Juices,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Fruity%20Line%20BV%20Coldpressed%20Juices,https://app.apollo.io/#/companies?q_organization_name=Fruity%20Line%20BV%20Coldpressed%20Juices,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Fruitypot Family,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Fruitypot%20Family,https://app.apollo.io/#/companies?q_organization_name=Fruitypot%20Family,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Frutteto Italia,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Frutteto%20Italia,https://app.apollo.io/#/companies?q_organization_name=Frutteto%20Italia,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
FSA National Food Crime Unit,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=FSA%20National%20Food%20Crime%20Unit,https://app.apollo.io/#/companies?q_organization_name=FSA%20National%20Food%20Crime%20Unit,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
fu:di,,,,,,https://www.linkedin.com/search/results/companies/?keywords=fu:di,https://app.apollo.io/#/companies?q_organization_name=fu:di,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Fudge Kitchen,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Fudge%20Kitchen,https://app.apollo.io/#/companies?q_organization_name=Fudge%20Kitchen,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Fuel Express,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Fuel%20Express,https://app.apollo.io/#/companies?q_organization_name=Fuel%20Express,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Fungi Foods,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Fungi%20Foods,https://app.apollo.io/#/companies?q_organization_name=Fungi%20Foods,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Funky Ouma,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Funky%20Ouma,https://app.apollo.io/#/companies?q_organization_name=Funky%20Ouma,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Futura Foods,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Futura%20Foods,https://app.apollo.io/#/companies?q_organization_name=Futura%20Foods,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
G+D Currency Technology,,,,,,https://www.linkedin.com/search/results/companies/?keywords=G+D%20Currency%20Technology,https://app.apollo.io/#/companies?q_organization_name=G+D%20Currency%20Technology,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
GADJET,,,,,,https://www.linkedin.com/search/results/companies/?keywords=GADJET,https://app.apollo.io/#/companies?q_organization_name=GADJET,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
GAFBROS LTD,,,,,,https://www.linkedin.com/search/results/companies/?keywords=GAFBROS%20LTD,https://app.apollo.io/#/companies?q_organization_name=GAFBROS%20LTD,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Game Larder-Tarrant Refrigeration,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Game%20Larder-Tarrant%20Refrigeration,https://app.apollo.io/#/companies?q_organization_name=Game%20Larder-Tarrant%20Refrigeration,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Gasm Drinks,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Gasm%20Drinks,https://app.apollo.io/#/companies?q_organization_name=Gasm%20Drinks,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Gastro-Cool UK Ltd.,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Gastro-Cool%20UK%20Ltd.,https://app.apollo.io/#/companies?q_organization_name=Gastro-Cool%20UK%20Ltd.,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Geekbar,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Geekbar,https://app.apollo.io/#/companies?q_organization_name=Geekbar,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Geekvape,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Geekvape,https://app.apollo.io/#/companies?q_organization_name=Geekvape,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
GELOSO BEVERAGE GROUP,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=GELOSO%20BEVERAGE%20GROUP,https://app.apollo.io/#/companies?q_organization_name=GELOSO%20BEVERAGE%20GROUP,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
General Mills UK,,,,,,https://www.linkedin.com/search/results/companies/?keywords=General%20Mills%20UK,https://app.apollo.io/#/companies?q_organization_name=General%20Mills%20UK,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Gerald McDonald Group,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Gerald%20McDonald%20Group,https://app.apollo.io/#/companies?q_organization_name=Gerald%20McDonald%20Group,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Gerflor & Gradus,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Gerflor%20&%20Gradus,https://app.apollo.io/#/companies?q_organization_name=Gerflor%20&%20Gradus,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Get More Vits,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Get%20More%20Vits,https://app.apollo.io/#/companies?q_organization_name=Get%20More%20Vits,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
GHOST® ENERGY,,,,,,https://www.linkedin.com/search/results/companies/?keywords=GHOST®%20ENERGY,https://app.apollo.io/#/companies?q_organization_name=GHOST®%20ENERGY,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
GHST KTCHN,,,,,,https://www.linkedin.com/search/results/companies/?keywords=GHST%20KTCHN,https://app.apollo.io/#/companies?q_organization_name=GHST%20KTCHN,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Giffard Syrup and Liqueurs,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Giffard%20Syrup%20and%20Liqueurs,https://app.apollo.io/#/companies?q_organization_name=Giffard%20Syrup%20and%20Liqueurs,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Gilbarco Veeder-Root,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Gilbarco%20Veeder-Root,https://app.apollo.io/#/companies?q_organization_name=Gilbarco%20Veeder-Root,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Gills Meat Products Limited,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Gills%20Meat%20Products%20Limited,https://app.apollo.io/#/companies?q_organization_name=Gills%20Meat%20Products%20Limited,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Gin & Jam Bothy,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Gin%20&%20Jam%20Bothy,https://app.apollo.io/#/companies?q_organization_name=Gin%20&%20Jam%20Bothy,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Giraf Macadamia Milk,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Giraf%20Macadamia%20Milk,https://app.apollo.io/#/companies?q_organization_name=Giraf%20Macadamia%20Milk,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Giving Tree Snacks,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Giving%20Tree%20Snacks,https://app.apollo.io/#/companies?q_organization_name=Giving%20Tree%20Snacks,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Glasdon UK Limited,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Glasdon%20UK%20Limited,https://app.apollo.io/#/companies?q_organization_name=Glasdon%20UK%20Limited,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Glastry Farm Ice Cream Ltd,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Glastry%20Farm%20Ice%20Cream%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Glastry%20Farm%20Ice%20Cream%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Glebe Farm Foods,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Glebe%20Farm%20Foods,https://app.apollo.io/#/companies?q_organization_name=Glebe%20Farm%20Foods,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Global Brands,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Global%20Brands,https://app.apollo.io/#/companies?q_organization_name=Global%20Brands,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Go Jute Ltd,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Go%20Jute%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Go%20Jute%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Go Pig,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Go%20Pig,https://app.apollo.io/#/companies?q_organization_name=Go%20Pig,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Godminster,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Godminster,https://app.apollo.io/#/companies?q_organization_name=Godminster,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Golden Road Gin,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Golden%20Road%20Gin,https://app.apollo.io/#/companies?q_organization_name=Golden%20Road%20Gin,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Good One Deals UK,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Good%20One%20Deals%20UK,https://app.apollo.io/#/companies?q_organization_name=Good%20One%20Deals%20UK,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
GOOD PHATS,,,,,,https://www.linkedin.com/search/results/companies/?keywords=GOOD%20PHATS,https://app.apollo.io/#/companies?q_organization_name=GOOD%20PHATS,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
GORGEOUS FOOD COMPANY,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=GORGEOUS%20FOOD%20COMPANY,https://app.apollo.io/#/companies?q_organization_name=GORGEOUS%20FOOD%20COMPANY,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Gourm.it Uk Ltd,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Gourm.it%20Uk%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Gourm.it%20Uk%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Gourmet Partners & Brand Builders,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Gourmet%20Partners%20&%20Brand%20Builders,https://app.apollo.io/#/companies?q_organization_name=Gourmet%20Partners%20&%20Brand%20Builders,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Graphic Kitchen,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Graphic%20Kitchen,https://app.apollo.io/#/companies?q_organization_name=Graphic%20Kitchen,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Greenbox,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Greenbox,https://app.apollo.io/#/companies?q_organization_name=Greenbox,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Greenergy,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Greenergy,https://app.apollo.io/#/companies?q_organization_name=Greenergy,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Greenfields,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Greenfields,https://app.apollo.io/#/companies?q_organization_name=Greenfields,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Grenade,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Grenade,https://app.apollo.io/#/companies?q_organization_name=Grenade,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Grupa Maspex,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Grupa%20Maspex,https://app.apollo.io/#/companies?q_organization_name=Grupa%20Maspex,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Gü Indulgent Foods Ltd.,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Gü%20Indulgent%20Foods%20Ltd.,https://app.apollo.io/#/companies?q_organization_name=Gü%20Indulgent%20Foods%20Ltd.,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Guild of Fine Food,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Guild%20of%20Fine%20Food,https://app.apollo.io/#/companies?q_organization_name=Guild%20of%20Fine%20Food,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Half Nuts Company,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Half%20Nuts%20Company,https://app.apollo.io/#/companies?q_organization_name=Half%20Nuts%20Company,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Handtmann Ltd,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Handtmann%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Handtmann%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Happy Vibes Trading,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Happy%20Vibes%20Trading,https://app.apollo.io/#/companies?q_organization_name=Happy%20Vibes%20Trading,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Hartridges Soft Drinks,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Hartridges%20Soft%20Drinks,https://app.apollo.io/#/companies?q_organization_name=Hartridges%20Soft%20Drinks,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Hawkshead Relish Company,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Hawkshead%20Relish%20Company,https://app.apollo.io/#/companies?q_organization_name=Hawkshead%20Relish%20Company,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Hayati,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Hayati,https://app.apollo.io/#/companies?q_organization_name=Hayati,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
HAZERBABA - TURKISH DELIGHT,,,,,,https://www.linkedin.com/search/results/companies/?keywords=HAZERBABA%20-%20TURKISH%20DELIGHT,https://app.apollo.io/#/companies?q_organization_name=HAZERBABA%20-%20TURKISH%20DELIGHT,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Healy Group,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Healy%20Group,https://app.apollo.io/#/companies?q_organization_name=Healy%20Group,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Hedonist Bakery,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Hedonist%20Bakery,https://app.apollo.io/#/companies?q_organization_name=Hedonist%20Bakery,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Helen Browning's Organic,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Helen%20Browning's%20Organic,https://app.apollo.io/#/companies?q_organization_name=Helen%20Browning's%20Organic,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Heler Foods,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Heler%20Foods,https://app.apollo.io/#/companies?q_organization_name=Heler%20Foods,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Hello Fresh,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Hello%20Fresh,https://app.apollo.io/#/companies?q_organization_name=Hello%20Fresh,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Henderson Technology,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Henderson%20Technology,https://app.apollo.io/#/companies?q_organization_name=Henderson%20Technology,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Henley Bridge,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Henley%20Bridge,https://app.apollo.io/#/companies?q_organization_name=Henley%20Bridge,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Henllan Bakery,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Henllan%20Bakery,https://app.apollo.io/#/companies?q_organization_name=Henllan%20Bakery,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Here's How Cocktails,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Here's%20How%20Cocktails,https://app.apollo.io/#/companies?q_organization_name=Here's%20How%20Cocktails,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Herr's,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Herr's,https://app.apollo.io/#/companies?q_organization_name=Herr's,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Hevva!,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Hevva!,https://app.apollo.io/#/companies?q_organization_name=Hevva!,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
HeyLO!,,,,,,https://www.linkedin.com/search/results/companies/?keywords=HeyLO!,https://app.apollo.io/#/companies?q_organization_name=HeyLO!,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
