expo,company_name,stand,enrichment_status,score,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,outreach_category,description,phone,address,linkedin_url,industry
Seafood Expo Global,,GA400,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,GA400,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5C401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I102,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,GA400,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5M401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G203,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I502,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5L700,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4H301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,GB301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1F603,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3L201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1A901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3K201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3K201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1F609,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3K401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1D901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5J601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4A201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1D800,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1D901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5L403,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F100,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4D401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5C401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2B401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E300,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3L201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1F701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1C901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F700,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5G601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1B901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2B401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5B200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1E603,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5L403,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2D204,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1E800,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G206,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1F409,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1F801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5M505,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G100,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4D705,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,GA301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,GB305,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3F601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3G701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1G901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5K503,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,GA301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2B200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2B200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2B200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G607,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3N502,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5M301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,"2J201, 2K100",partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3L201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2A100,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F700,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3F201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5M203,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4D600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5H502,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3H201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,"3I601, 3I801, 3J601, 3J801",partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1F803,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3K401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5H601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2K403,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2K403,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3I801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1A801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,GB301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,GB301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2B501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1D906,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5E701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5B301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2A401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3L401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4A201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3L401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1F402,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E100,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5K701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E502,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1F901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4A701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I100,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,GA301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3N806,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1E701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2B401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F705,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3G401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1E603,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3G401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3N500,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2B102,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3I601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,"4B501, 4C600",partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4C600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F700,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4C705,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G300,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,GA301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3L801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1E811,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5H601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G703,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4G703,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1B701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4D203,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4D100,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4D401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2H701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3B201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,GA301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3F201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3D401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5L601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3L401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3K201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3K401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3K401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1D800,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3G601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5I503,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3I801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5D201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2G201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5A201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E400,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F700,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2B401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,GB301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1E915,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2I401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3L401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5L601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1D800,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
