expo,company_name,stand,enrichment_status,score
Seafood Processing Global,"Beihai Xinhong Fishmeal Equipment Co., Ltd",3NN705,partial,0
Seafood Processing Global,"Beijing Leway International Fairs Co., Ltd.",1B601,partial,0
Seafood Processing Global,"Beijing Yinqicheng International Exhibition Co.,Ltd.",3MM701,partial,0
Seafood Processing Global,Beritech A/S,3FF201,partial,0
Seafood Processing Global,Berry Superfos Packaging Solutions,3JJ301,partial,0
Seafood Processing Global,BEŞTEKNİK PLASTİK,3MM401,partial,0
Seafood Processing Global,BioMar A/S,3EE201,partial,0
Seafood Processing Global,BioSystems S.A.,3MM201,partial,0
Seafood Processing Global,Bizerba,3LL803,partial,0
Seafood Processing Global,Blue Water Shipping A/S,3EE401,partial,0
Seafood Processing Global,Boleto ApS,3CC201,partial,0
Seafood Processing Global,Bolidt Synthetic Products & Systems,3KK402,partial,0
Seafood Processing Global,BOLLFILTER Nordic | BOLLFILTER España | Boll & Kirch Filterbau,3DD201,partial,0
Seafood Processing Global,Borgarplast,3BB201,partial,0
Seafood Processing Global,Borncut,3GG801,partial,0
Seafood Processing Global,Brusinox Indústria e Comércio de Máquinas e Equipamentos Ltda.,3LL302,partial,0
Seafood Processing Global,Burnist Industrial Group Limited,1D403,partial,0
Seafood Processing Global,Business Iceland Seatech,"3BB201, 3BB401",partial,0
Seafood Processing Global,Cabinplant A/S,3EE401,partial,0
Seafood Processing Global,"Camara de Comercio de Pontevedra, Vigo Y Vilagarcia",3KK401,partial,0
Seafood Processing Global,Cargow | Thorship,3BB201,partial,0
Seafood Processing Global,Carsoe,3FF401,partial,0
Seafood Processing Global,"CERRADORAS LÓPEZ GALICIA, S.L.",3KK401,partial,0
Seafood Processing Global,"CEVA Air & Ocean, S.A.U.",3NN704,partial,0
Seafood Processing Global,"Chamco Chungha Machinery Co.,Ltd",3JJ800,partial,0
Seafood Processing Global,China Aquatic Products Processing & Marketing Alliance (CAPPMA),"1E400, 3GG201",partial,0
Seafood Processing Global,CM Aqua Technologies ApS,3DD201,partial,0
Seafood Processing Global,CMA CGM,3MM501,partial,0
Seafood Processing Global,CO.PE.MO. SOC. COOP.,3BB801,partial,0
Seafood Processing Global,Cocci Luciano SRL,3HH401,partial,0
Seafood Processing Global,Cochin Food Tech Pvt Ltd,1B403,partial,0
Seafood Processing Global,Congost Plastic S.A.,3HH900,partial,0
Seafood Processing Global,Cretel by ATS,3BB601,partial,0
Seafood Processing Global,Crystal Frozen Seafoods GmbH,3JJ401,partial,0
Seafood Processing Global,CSB-System SE,3JJ801,partial,0
Seafood Processing Global,CTI Process ApS,3CC201,partial,0
Seafood Processing Global,"D&D Electronics,Co.,Ltd",3NN202,partial,0
Seafood Processing Global,DanFish International,3EE401,partial,0
Seafood Processing Global,Danish Export Association - Pavilion of Denmark,"3CC201, 3DD201, 3EE201, 3EE401, 3FF201, 3FF401",partial,0
Seafood Processing Global,DELANCHY Group,"3II200, 3II201",partial,0
Seafood Processing Global,Desjardin,3FF805,partial,0
Seafood Processing Global,DFDS Logistics Limited,3II501,partial,0
Seafood Processing Global,Disruptive Packaging,3JJ900,partial,0
Seafood Processing Global,DK Transportbaand ApS,3DD201,partial,0
Seafood Processing Global,DNV,3FF601,partial,0
Seafood Processing Global,DOHMEYER,3BB900,partial,0
Seafood Processing Global,DSI Dantech A/S,3FF401,partial,0
Seafood Processing Global,DSV,3FF601,partial,0
Seafood Processing Global,Egalsa,3HH401,partial,0
Seafood Processing Global,Eilersen Electric Digital Systems A/S,3DD201,partial,0
Seafood Processing Global,Eimskip,3BB401,partial,0
Seafood Processing Global,Envases Europe A/S,3CC201,partial,0
Seafood Processing Global,"Espera Iberia, S.A",3JJ801,partial,0
Seafood Processing Global,ETIGUI – Etiquetas Guimarães Unip. Lda.,1D501,partial,0
Seafood Processing Global,Europack s.r.l.,3NN402,partial,0
Seafood Processing Global,EVK DI Kerschhaggl GmbH,3NN400,partial,0
Seafood Processing Global,"Export-Pack, SL",3LL701,partial,0
Seafood Processing Global,Fach-Pak Sp. z o.o. Sp. K.,3MM801,partial,0
Seafood Processing Global,Fiizk Aquaculture Systems,3FF601,partial,0
Seafood Processing Global,FISA - Fibras Industriales S.A.,3NN300,partial,0
Seafood Processing Global,Fish Scale GmbH,3BB801,partial,0
Seafood Processing Global,Fishtek Marine Ltd.,1B402,partial,0
Seafood Processing Global,Fomaco A/S,3GG301,partial,0
Seafood Processing Global,Food Export USA - Northeast,3MM702,partial,0
Seafood Processing Global,FOODTECH BELGIUM vzw,"3BB601, 3BB900",partial,0
Seafood Processing Global,Forpacking,3MM300,partial,0
Seafood Processing Global,"Foshan Soontrue Mechanical Equipment Co., Ltd.",3GG201,partial,0
Seafood Processing Global,FoulingCure ApS,3EE201,partial,0
Seafood Processing Global,Framo,3GG601,partial,0
Seafood Processing Global,FSC Frigoship Chartering GmbH,3JJ401,partial,0
Seafood Processing Global,FTS - Flexible Thermal Solutions,3EE401,partial,0
Seafood Processing Global,"Fujian Example EOE Group Co., Ltd",3MM701,partial,0
Seafood Processing Global,Fushion Germany Business GmbH,3NN201,partial,0
Seafood Processing Global,Gaictech,3KK401,partial,0
Seafood Processing Global,GEA Food Solutions Germany GmbH,1C601,partial,0
Seafood Processing Global,GEPIFEC,1E600,partial,0
Seafood Processing Global,GESFA SRL,1B406,partial,0
Seafood Processing Global,Green Island Packaging,3NN304,partial,0
Seafood Processing Global,Green Point Industries,3NN800,partial,0
Seafood Processing Global,GreenFish ehf.,3BB201,partial,0
Seafood Processing Global,Gripwiq ApS,3EE401,partial,0
Seafood Processing Global,"Guangdong Easyweigh Equipment Co., Ltd",1A411,partial,0
Seafood Processing Global,"Guangdong Hecai Printing Co.,Ltd.",3MM701,partial,0
Seafood Processing Global,"GUANGDONG LASWIM WATER ENVIRONMENT EQUIPMENT CO., LTD",3NN703,partial,0
Seafood Processing Global,Haarslev Industries A/S,3FF401,partial,0
Seafood Processing Global,"Hangzhou Huagu Packaging Technology Co., Ltd.",3GG201,partial,0
Seafood Processing Global,HAROPA PORT,1E600,partial,0
Seafood Processing Global,Headwall Photonics,3NN400,partial,0
Seafood Processing Global,Hedinn,3BB201,partial,0
Seafood Processing Global,Heger GmbH + Co. KG,3KK400,partial,0
Seafood Processing Global,Heinen GmbH & Co. KG,3EE900,partial,0
Seafood Processing Global,"Herfraga, S.A.",3KK401,partial,0
Seafood Processing Global,HERMASA CANNING TECHNOLOGY,3LL801,partial,0
Seafood Processing Global,Hinojosa Packaging Group,3HH301,partial,0
Seafood Processing Global,"HIWELL MACHINERY（SHANDONG） CO.,LTD",3HH901,partial,0
Seafood Processing Global,HOPI CEE Fish HUB,3II201,partial,0
Seafood Processing Global,Hoseth Technology AS,3FF601,partial,0
Seafood Processing Global,Hydrotech by Veolia,3FF401,partial,0
Seafood Processing Global,Hygi Panel,3LL200,partial,0
Seafood Processing Global,Ibercassel SL,3MM203,partial,0
Seafood Processing Global,IBERTECNIC S.L.,3MM704,partial,0
Seafood Processing Global,Iceland Responsible Fisheries,3BB201,partial,0
Seafood Processing Global,INDO Transportes,3II201,partial,0
Seafood Processing Global,Industries Fac S.L.,3GG401,partial,0
Seafood Processing Global,"INGENIERIA DE PROYECTOS MARINOS, S.L. (JOSMAR)",3KK401,partial,0
Seafood Processing Global,inno-spec GmbH,3NN400,partial,0
Seafood Processing Global,"Innovaciones y Aplicaciones del Cable, S.L",1D502,partial,0
Seafood Processing Global,Innovaqua,3KK801,partial,0
Seafood Processing Global,Innovation Norway,"3FF601, 3GG601",partial,0
Seafood Processing Global,INSTITUTO SOCIAL DE LA MARINA,1E500,partial,0
Seafood Processing Global,Inter Fresh Concepts,1D600,partial,0
Seafood Processing Global,Intralox LLC Europe,3KK201,partial,0
Seafood Processing Global,IRAS A/S,3DD201,partial,0
Seafood Processing Global,Istaekni,3BB201,partial,0
Seafood Processing Global,iTUB,3LL601,partial,0
Seafood Processing Global,Jansen Techniek Putten Bv,3FF901,partial,0
Seafood Processing Global,Jansen Transport,3BB901,partial,0
Seafood Processing Global,JBT Marel,3DD401,partial,0
Seafood Processing Global,"JET (Jiangsu) Trading Co.,Ltd",3NN404,partial,0
Seafood Processing Global,Jimco A/S,3CC201,partial,0
Seafood Processing Global,JK SOMME,3LL301,partial,0
Seafood Processing Global,JS Proputec A/S,3EE201,partial,0
Seafood Processing Global,Kaelismidjan Frost,3BB401,partial,0
Seafood Processing Global,Kaj Olesen A/S,3DD201,partial,0
Seafood Processing Global,Haarslev Industries A/S,3FF401,partial,0
Seafood Processing Global,"Hangzhou Huagu Packaging Technology Co., Ltd.",3GG201,partial,0
Seafood Processing Global,HAROPA PORT,1E600,partial,0
Seafood Processing Global,Headwall Photonics,3NN400,partial,0
Seafood Processing Global,Hedinn,3BB201,partial,0
Seafood Processing Global,Heger GmbH + Co. KG,3KK400,partial,0
Seafood Processing Global,Heinen GmbH & Co. KG,3EE900,partial,0
Seafood Processing Global,"Herfraga, S.A.",3KK401,partial,0
Seafood Processing Global,HERMASA CANNING TECHNOLOGY,3LL801,partial,0
Seafood Processing Global,Hinojosa Packaging Group,3HH301,partial,0
Seafood Processing Global,"HIWELL MACHINERY（SHANDONG） CO.,LTD",3HH901,partial,0
Seafood Processing Global,HOPI CEE Fish HUB,3II201,partial,0
Seafood Processing Global,Hoseth Technology AS,3FF601,partial,0
Seafood Processing Global,Hydrotech by Veolia,3FF401,partial,0
Seafood Processing Global,Hygi Panel,3LL200,partial,0
Seafood Processing Global,Ibercassel SL,3MM203,partial,0
Seafood Processing Global,IBERTECNIC S.L.,3MM704,partial,0
Seafood Processing Global,Iceland Responsible Fisheries,3BB201,partial,0
Seafood Processing Global,INDO Transportes,3II201,partial,0
Seafood Processing Global,Industries Fac S.L.,3GG401,partial,0
Seafood Processing Global,"INGENIERIA DE PROYECTOS MARINOS, S.L. (JOSMAR)",3KK401,partial,0
Seafood Processing Global,inno-spec GmbH,3NN400,partial,0
Seafood Processing Global,"Innovaciones y Aplicaciones del Cable, S.L",1D502,partial,0
Seafood Processing Global,Innovaqua,3KK801,partial,0
Seafood Processing Global,Innovation Norway,"3FF601, 3GG601",partial,0
Seafood Processing Global,INSTITUTO SOCIAL DE LA MARINA,1E500,partial,0
Seafood Processing Global,Inter Fresh Concepts,1D600,partial,0
Seafood Processing Global,Intralox LLC Europe,3KK201,partial,0
Seafood Processing Global,IRAS A/S,3DD201,partial,0
Seafood Processing Global,Istaekni,3BB201,partial,0
Seafood Processing Global,iTUB,3LL601,partial,0
Seafood Processing Global,Jansen Techniek Putten Bv,3FF901,partial,0
Seafood Processing Global,Jansen Transport,3BB901,partial,0
Seafood Processing Global,JBT Marel,3DD401,partial,0
Seafood Processing Global,"JET (Jiangsu) Trading Co.,Ltd",3NN404,partial,0
Seafood Processing Global,Jimco A/S,3CC201,partial,0
Seafood Processing Global,JK SOMME,3LL301,partial,0
Seafood Processing Global,JS Proputec A/S,3EE201,partial,0
Seafood Processing Global,Kaelismidjan Frost,3BB401,partial,0
Seafood Processing Global,Kaj Olesen A/S,3DD201,partial,0
Seafood Processing Global,NUERA Logistics inc,3MM803,partial,0
Seafood Processing Global,O'Toole Transport /John Driege Sarl,3GG800,partial,0
Seafood Processing Global,Ocean Perfect,3II201,partial,0
Seafood Processing Global,Ocean Perfect,3II200,partial,0
Seafood Processing Global,Oestergaard A/S,3FF202,partial,0
Seafood Processing Global,Olano,3CC801,partial,0
Seafood Processing Global,Optimar AS,3MM601,partial,0
Seafood Processing Global,Orkos UAB,3MM301,partial,0
Seafood Processing Global,Oslo Seafood Center,3II201,partial,0
Seafood Processing Global,Overhalla Betongbygg AS,3MM902,partial,0
Seafood Processing Global,Oxyguard Denmark,3CC201,partial,0
Seafood Processing Global,OZKARDESLER MAKINA SAN.LTD.STI.,3LL802,partial,0
Seafood Processing Global,Palinox Ingenieria y Proyectos Sl,3KK601,partial,0
Seafood Processing Global,Pattyn Belgium nv,3BB601,partial,0
Seafood Processing Global,PERUZA,3DD900,partial,0
Seafood Processing Global,PHAN BACH REFRIGERATION TECHNOLOGY JSC,1C603,partial,0
Seafood Processing Global,Pisces Fish Machinery Europe AB,3II401,partial,0
Seafood Processing Global,Plásticos Detectables S.L.,3MM203,partial,0
Seafood Processing Global,"PLIENO SPEKTRAS, UAB",3JJ901,partial,0
Seafood Processing Global,Polarplas India Pvt Ltd,1D504,partial,0
Seafood Processing Global,Polysto Group BV,3BB601,partial,0
Seafood Processing Global,Proconcept SAS,3JJ300,partial,0
Seafood Processing Global,"Qingdao Tianyicool Co., Ltd",3NN706,partial,0
Seafood Processing Global,Ranheim Paper & Board AS,3CC901,partial,0
Seafood Processing Global,RapiD Engineering,3NN501,partial,0
Seafood Processing Global,Recom Ice Systems BV,3HH800,partial,0
Seafood Processing Global,"Rizhao Xintian CNC Machinery Co., Ltd.",3NN500,partial,0
Seafood Processing Global,Rizhao Zhike International Trade Co. Ltd.,3MM701,partial,0
Seafood Processing Global,ROM PLASTICA SRL,3NN203,partial,0
Seafood Processing Global,"Rotogal, S.L.",3KK401,partial,0
Seafood Processing Global,Runi A/S,3EE401,partial,0
Seafood Processing Global,Saeplast Iceland EHF,3LL601,partial,0
Seafood Processing Global,Salmco Technik GmbH,3JJ200,partial,0
Seafood Processing Global,Samey Robotics,3BB201,partial,0
Seafood Processing Global,Samskip,3BB401,partial,0
Seafood Processing Global,ScanBelt A/S,3DD201,partial,0
Seafood Processing Global,Scanio Systems S.L,3KK903,partial,0
Seafood Processing Global,Schur Star Systems GmbH,3DD801,partial,0
Seafood Processing Global,SEAC AB,3JJ601,partial,0
Seafood Processing Global,Seafood Solutions AS,1B410,partial,0
Seafood Processing Global,Seafrigo,1E600,partial,0
Seafood Processing Global,Semi-Staal A/S,3EE201,partial,0
Seafood Processing Global,SEPAmatic,1B501,partial,0
Seafood Processing Global,SERMAXGROUP,1E502,partial,0
Seafood Processing Global,Servinal,3JJ200,partial,0
Seafood Processing Global,"SHANGHAI LWT INTELLIGENT TECHNOLOGY CO., LTD",3NN201,partial,0
Seafood Processing Global,Signode,1B504,partial,0
Seafood Processing Global,SIKA SAU,3LL402,partial,0
Seafood Processing Global,Silikal GmbH,3NN303,partial,0
Seafood Processing Global,SKV,3LL201,partial,0
Seafood Processing Global,Slippurinn Akureyri,3BB201,partial,0
Seafood Processing Global,Smart Farm AS,1C501,partial,0
Seafood Processing Global,Smurfit Westrock Danmark AS,3CC201,partial,0
Seafood Processing Global,Smyril Line Cargo,3BB201,partial,0
Seafood Processing Global,Solidus,3EE801,partial,0
Seafood Processing Global,Square Technology Group Co. Ltd,3CC900,partial,0
Seafood Processing Global,Stalam S.p.A.,3LL203,partial,0
Seafood Processing Global,STEEN F.P.M International n.v.,3GG401,partial,0
Seafood Processing Global,STEF,3CC801,partial,0
Seafood Processing Global,Stingray Marine Solutions AS,"1A501, 1A601",partial,0
Seafood Processing Global,Stratus Packaging,3NN301,partial,0
Seafood Processing Global,SÜDPACK SE & Co. KG,3MM200,partial,0
Seafood Processing Global,TAMAY SANAYI VE TICARET KOLL STI HALUK F ERTAMAY VE ORTAGI,1D603,partial,0
Seafood Processing Global,"Techik Instrument (Shanghai) Co., Ltd.",1B601,partial,0
Seafood Processing Global,Tecnica De Envases Pesqueros TEP S.A.,3KK401,partial,0
Seafood Processing Global,Tecnopool,3LL303,partial,0
Seafood Processing Global,"TERMOFORMAS DE LEVANTE, S.L.",3LL900,partial,0
Seafood Processing Global,TERSAN SHIPYARD,3KK301,partial,0
Seafood Processing Global,Thermo-Transit,3GG601,partial,0
Seafood Processing Global,Thyboron Trawldoor A/S,3FF201,partial,0
Seafood Processing Global,TRANSPORTS GODFROY,1E600,partial,0
Seafood Processing Global,Tri-pack Packaging Systems Ltd,3FF200,partial,0
Seafood Processing Global,Trio Food Processing Machinery AS,3JJ601,partial,0
Seafood Processing Global,TUFROPES PVT. LTD.,1A401,partial,0
Seafood Processing Global,ULMA Packaging,3EE601,partial,0
Seafood Processing Global,Uni-Food Technic A/S,3EE201,partial,0
Seafood Processing Global,VARLET,3II401,partial,0
Seafood Processing Global,VCU Robotics B.V.,3NN501,partial,0
Seafood Processing Global,Velec Systems,3LL901,partial,0
Seafood Processing Global,Velfag ehf,3BB201,partial,0
Seafood Processing Global,Vendee Concept,3HH801,partial,0
Seafood Processing Global,Vibrofloors Spain S.L.,3II801,partial,0
Seafood Processing Global,Viviers de Saint-Colomban et Keroman,3BB801,partial,0
Seafood Processing Global,Waste Matters Ireland Ltd.,3LL300,partial,0
Seafood Processing Global,WiseFish,3BB401,partial,0
Seafood Processing Global,"YAN TAI CARSEM REFRIGERATION ENGINEERING CO., LTD",1D407,partial,0
Seafood Processing Global,Yanmar Europe B.V.,3LL201,partial,0
Seafood Processing Global,Zaozhuang Panda Packaging Co. Ltd,3MM701,partial,0
Seafood Processing Global,"Zhejiang Longyuan Sifang Machinery Manufacture, Ltd.",1B601,partial,0
Seafood Processing Global,"ZhengZhou Chiliang Technology Co., Ltd",1E400,partial,0
Seafood Processing Global,Zhengzhou Freshliance Electronics Corp Ltd.,3MM701,partial,0
Seafood Processing Global,"Zhoushan Xinzhou Fishmeal Machinery Co., Ltd.",1B601,partial,0
