Company,Country,City,Category,Fair,Website,Email,Phone_WhatsApp,LinkedIn,Instagram,Facebook,Stand_Booth,Detail_URL,Notes,company_name_scraped,description,phone_scraped,address,linkedin_company_url,industry,enrichment_status,score
Extreme Microbial Technologies,United States,Dayton,,IFT FIRST Expo 2026,https://extrememicrobial.com/,info@extrememicrobial.com,+18448850088,https://www.linkedin.com/company/extreme-microbial,https://www.instagram.com/extrememicrobialtechnologies,https://www.facebook.com/ExtremeMicrobial,South Building — 3154 — Food Manufacturing Equipment Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01161387,,,,,,,,partial,2
F&S FRESH FOODS,United States of America,Vineland,,IFT FIRST Expo 2026,https://www.fsfreshfoods.com/,info@fsfreshfoods.com,866-610-0758,https://www.linkedin.com/company/f&s-produce-inc,,http://www.facebook.com/2008/fbml,South Building — 4058,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01245230,,,,,,,,partial,2
Faiges Americas Alliance LLC,United States of America,Dundee,,IFT FIRST Expo 2026,https://www.faiges.com/,info@faiges.com,+34 977 500 200,https://www.linkedin.com/company/ffaiges-sl/posts,https://www.instagram.com/aceiteabaco,,South Building — 3378,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01208876,,,,,,,,partial,2
Farbest Brands,United States,Park Ridge,,IFT FIRST Expo 2026,https://www.farbest.com,,800-897-6096,https://www.linkedin.com/company/farbest-brands,,,South Building — 2849,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00002128,,,,,,,,partial,2
Farleygreene,United Kingdom,Mapledurwell,,IFT FIRST Expo 2026,https://www.farleygreene.com/,,+44 0 1256 474 547,https://www.linkedin.com/company/farleygreene-limited,,,South Building — 3354 — Food Manufacturing Equipment Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01273575,,,,,,,,partial,2
FBP - Xylose & Xylitol,United States of America,Sarasota,,IFT FIRST Expo 2026,http://www.abiopro.com,support@abiopro.com,941 870-3056,,,http://www.facebook.com/2008/fbml,South Building — ST53 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01274810,,,,,,,,partial,2
Fenchem,United States,Chino,,IFT FIRST Expo 2026,https://www.fenchem.com/,info@fenchem.com,+27-11-783 6251,,,,South Building — 1257 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00082333,,,,,,,,partial,2
Ferm Labs,Switzerland,Zug,,IFT FIRST Expo 2026,http://www.fermlabs.com,info@fermlabs.com,,,,,South Building — ST80 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01271022,,,,,,,,partial,2
"Fermenstation Co., Ltd.",China,Funabashi,,IFT FIRST Expo 2026,https://fermenstation.co.jp/en/,,2026/03/30,https://www.linkedin.com/company/fermenstation,https://www.instagram.com/fermenstation_jp,https://www.facebook.com/fermenstation,South Building — ST20 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01264893,,,,,,,,partial,2
Fernando's Food Partners,United States of America,Pasadena,,IFT FIRST Expo 2026,https://www.fernandosfoodpartners.com/,,561-292-0784,https://www.linkedin.com/company/fernando-s-food-partners,,,South Building — 3660,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01259205,,,,,,,,partial,2
FGF TRAPANI S.A.,Argentina,Tafí Viejo,,IFT FIRST Expo 2026,https://fgftrapani.com/,info@fgftrapani.com,1341 4122,https://ar.linkedin.com/company/fgf-trapani-sa,https://www.instagram.com/fgftrapani,https://www.facebook.com/fgftrapani,South Building — 1577,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01182657,,,,,,,,partial,2
Fine Organic Industries Ltd.,India,Mumbai,,IFT FIRST Expo 2026,http://www.fineorganics.com,info@fineorganics.com,+91 22 2102 5000,https://www.linkedin.com/company/fine-organic-industries,,,South Building — 418,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00685300,,,,,,,,partial,2
Flavor House Inc.,United States,Adelanto,,IFT FIRST Expo 2026,http://flavorhouseinc.com,info@flavorhouseinc.com,760 246-9131,https://www.linkedin.com/company/flavor-house-inc,,https://www.facebook.com/100083749802506/timeline,South Building — 3108,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00008307,,,,,,,,partial,2
Flavor Insights,United States of America,Benicia,,IFT FIRST Expo 2026,https://flavorinsights.com/,taste@www.flavorinsights.com,+17077471002,https://www.linkedin.com/company/flavor-insights-llc,,https://www.facebook.com/Flavor-Insights-325651444457079,South Building — 1551 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01078570,,,,,,,,partial,2
Flavorcan International Inc.,Canada,Scarborough,,IFT FIRST Expo 2026,https://flavorcan.ca/,info@flavorcan.ca,416 321-2124,,,https://facebook.com/flavorcan,South Building — 514,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00640444,,,,,,,,partial,2
Flavours Factory sp. z.o.o,Poland,lipka,,IFT FIRST Expo 2026,https://flavoursfactory.com/,info@flavoursfactory.com,+00454180,https://www.linkedin.com/company/flavours-factory-sp.-z-o.o.,https://www.instagram.com/flavoursfactory1,https://www.facebook.com/flavoursfactory,South Building — 541,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01267169,,,,,,,,partial,2
FLEX FOODS LTD,India,Noida,,IFT FIRST Expo 2026,https://www.flexfoodsltd.com/,info@flexfoodsltd.com,+91-135-2499234,https://www.linkedin.com/company/flex-foods-limited,https://www.instagram.com/flexfoods_ltd,https://www.facebook.com/tr,South Building — 4063,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00022354,,,,,,,,partial,2
Flottweg,United States of America,Independence,,IFT FIRST Expo 2026,https://www.flottweg.com,mail@flottweg.com,2026-05-29,https://www.linkedin.com/company/flottweg,https://www.instagram.com/flottwegse,https://www.facebook.com/FlottwegSE,South Building — 3349 — Food Manufacturing Equipment Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01251839,,,,,,,,partial,2
"Fog Valley Co.,Ltd.Of Chengdu",China,Chengdu,,IFT FIRST Expo 2026,,,,,,,South Building — 516,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01270455,,,,,,,,partial,2
Food Label Maker,United States of America,Wilmington,,IFT FIRST Expo 2026,https://foodlabelmaker.com/,support@foodlabelmaker.com,+1 201 942 6427,https://www.linkedin.com/company/food-label-maker/about,https://www.instagram.com/foodlabelmaker,https://www.facebook.com/foodlabelmaker,South Building — ST55 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01276041,,,,,,,,partial,2
"Food Safety Net Services, Ltd.",United States,San Antonio,,IFT FIRST Expo 2026,https://fsns.com/,info@fsns.com,70 5000 64,https://www.linkedin.com/company/food-safety-net-services,,,South Building — 1645,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00065062,,,,,,,,partial,2
Food SMART Strategies Intl. (FSSI),United States of America,Glendale,,IFT FIRST Expo 2026,,,2139990138,https://www.linkedin.com/company/foodsmartstrategiesintl,,,South Building — 3716,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01274646,,,,,,,,partial,2
FoodChain ID,United States of America,Fairfield,,IFT FIRST Expo 2026,https://www.foodchainid.com,group-154@2x.png,02.06.2026,https://www.linkedin.com/company/foodchainid,,https://www.facebook.com/FoodChainID,South Building — 210 — AI & Software Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01156820,,,,,,,,partial,2
foodguys,United States,Seattle,,IFT FIRST Expo 2026,http://www.foodguys.com,inquiry@foodguys.com,+561-935-3815,https://www.linkedin.com/company/foodguys,,,South Building — 3657,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00580848,,,,,,,,partial,2
Foodmate Co.，Ltd,China,Jiujiang,,IFT FIRST Expo 2026,https://www.foodmategroup.com/,info@foodmategroup.com,https://wa.me/+8613482424189,https://www.linkedin.com/company/foodmategroup,https://www.instagram.com/foodmategroup,https://www.facebook.com/FoodmateGroup,South Building — 416,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01101606,,,,,,,,partial,2
Foodology by Univar Solutions,United States,Downers Grove,,IFT FIRST Expo 2026,https://www.univarsolutions.com/foodology,,800.531.7106,,,,South Building — 1121,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00006840,,,,,,,,partial,2
ForeFront Packaging Solutions,United States of America,Morton Grove,,IFT FIRST Expo 2026,https://goforefront.com,,+53 1-708-836-1105,https://www.linkedin.com/company/food-packaging-consultants-fpc-,https://www.instagram.com/forefrontpkg,https://www.facebook.com/ForeFrontPackagingSolutions,South Building — 571,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01274812,,,,,,,,partial,2
Foreign Domestic Chemicals Corp,United States of America,Oakland,,IFT FIRST Expo 2026,http://www.fodochemscorp.com,gerencia@exportadoraelsol.com,20100021847,https://www.linkedin.com/company/exportadoraelsol,,,South Building — 4006,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00012974,,,,,,,,partial,2
Forever Harvest,New Zealand,Lincoln,,IFT FIRST Expo 2026,https://www.foreverharvest.co/,info@foreverharvest.co,,,,http://www.facebook.com/2008/fbml,South Building — ST1 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01276217,,,,,,,,partial,2
Formo Foods GmbH,Germany,Frankfurt am Main,,IFT FIRST Expo 2026,https://formo.bio/,,,https://www.linkedin.com/company/eat-formo/posts,,,South Building — ST81 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01272627,,,,,,,,partial,2
Foundation Analytical Laboratory,United States of America,Cherokee,,IFT FIRST Expo 2026,http://foundationanalytical.com,,712.225.6989,,,https://www.facebook.com/FoundationAnalyticalLaboratory,South Building — 4641,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00370689,,,,,,,,partial,2
FPS Food Process Solutions Corp,Canada,Richmond,,IFT FIRST Expo 2026,https://www.fpscorp.ca,user@domain.com,2010 - 2025,https://www.linkedin.com/company/3136627,,http://www.facebook.com/2008/fbml,South Building — 3056 — Food Manufacturing Equipment Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01265528,,,,,,,,partial,2
Freemen Nutra Group,United States of America,Edison,,IFT FIRST Expo 2026,https://freemennutra.com/,memo-q-logo-2@2x.png,732-981-1288,http://linkedin.com/company/freemennutra,,,South Building — 4428,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01229114,,,,,,,,partial,2
"Fres-co System USA, Inc.",United States,Telford,,IFT FIRST Expo 2026,https://www.fresco.com/,,18969-1033,https://www.linkedin.com/company/59323,,https://www.facebook.com/frescosystem,South Building — 3514,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00014703,,,,,,,,partial,2
Fresh Hemp Foods,Canada,Winnipeg,,IFT FIRST Expo 2026,https://www.freshhempfoods.com/,info@hempoilcan.com,800-289-4367,https://www.linkedin.com/company/hempoilcanada,,,South Building — 1775,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00106579,,,,,,,,partial,2
Friday4:30 Ltd,United Kingdom,Henley-on-Thames,,IFT FIRST Expo 2026,http://www.friday430.io,hello@friday430.io,,https://www.linkedin.com/company/friday430,,,South Building — ST38 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01275197,,,,,,,,partial,2
Fruit d'Or Inc,Canada,Villeroy,,IFT FIRST Expo 2026,https://fruitdor.ca/en/,cv@fruitdor.ca,+18193851126,https://www.linkedin.com/company/fruit-d,,https://fr-ca.facebook.com/pages/category/Industrial-Company/Fruit-dOr-1043664015727309,South Building — 1360 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00454219,,,,,,,,partial,2
Fuji Brandenburg GmbH,Germany,Golßen,,IFT FIRST Expo 2026,https://www.fujibrandenburg.com/en/homepage.html,contact@fujibrandenburg.com,+493545218890,https://de.linkedin.com/company/fuji-brandenburg-gmbh,,,South Building — 2881,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01243731,,,,,,,,partial,2
Fuji Foods Corp.,Japan,Yokohama,,IFT FIRST Expo 2026,https://www.fuji-foods.co.jp/,,2026.04.24,,,,South Building — 4814,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00444247,,,,,,,,partial,2
"FUJI OIL CO.,LTD.",Japan,Tokyo,,IFT FIRST Expo 2026,https://www.fujioil.co.jp/en/,,2026.05.12,https://www.linkedin.com/company/fuji-oil-group,,,South Building — 2882,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00002508,,,,,,,,partial,2
Fuji Vegetable Oil Inc,United States of America,Savannah,,IFT FIRST Expo 2026,https://www.fujioilusa.com/,info@fujioilusa.com,912 966-5900,,,,South Building — 2880,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00010865,,,,,,,,partial,2
FUL Foods,United States of America,San Francisco,,IFT FIRST Expo 2026,https://fulfoods.com/,info@fulfoods.com,,https://www.linkedin.com/company/ful-company,https://www.instagram.com,,South Building — 2905,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01266363,,,,,,,,partial,2
Futaste Pharmaceutical Co Ltd.,China,Yucheng,,IFT FIRST Expo 2026,http://www.sdftyy.com/,ftyy@furongcn.com,2019 06-20,,,,South Building — 4529,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00153430,,,,,,,,partial,2
G S Dunn Limited,Canada,Hamilton,,IFT FIRST Expo 2026,http://www.gsdunn.com,info@gsdunn.com,905 522-0833,https://www.linkedin.com/company/g.s-dunn,,https://www.facebook.com/profile.php,South Building — 2908,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00011972,,,,,,,,partial,2
"Gadot Biochemical Industries, Ltd.",United States,Florida,,IFT FIRST Expo 2026,https://www.gadotbio.com,,+972-4-8461555,https://www.linkedin.com/company/gadotbio,,,South Building — 3839,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00017876,,,,,,,,partial,2
Galam Group,Israel,MP Menashe,,IFT FIRST Expo 2026,https://www.galamgroup.com/,info@galam.co.il,+972-4-6375222,https://www.linkedin.com/company/18163845,,,South Building — 3842,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00002530,,,,,,,,partial,2
"Gansu Bochang Health Technology Co.,Ltd.",China,Dingxi,,IFT FIRST Expo 2026,https://www.gsbochang.com/,,+86-932-8200572,,,,South Building — 1675,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01251622,,,,,,,,partial,2
Garlic Co.;The,United States,Shafter,,IFT FIRST Expo 2026,http://www.thegarliccompany.com,jobs@thegarliccompany.com,661-393-4212,,,,South Building — 2808,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00068245,,,,,,,,partial,2
Garon Foods,United States of America,Herrin,,IFT FIRST Expo 2026,http://www.garonfoods.com,,618-942-4810,,,,South Building — 1810,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00764936,,,,,,,,partial,2
Gateway Food Products Company,United States of America,Dupo,,IFT FIRST Expo 2026,https://www.gatewayfoodproducts.com,sales@gatewayfoodproducts.com,618 286-4844,https://www.linkedin.com/company/gateway-food-products,,,South Building — 4208,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00002548,,,,,,,,partial,2
"GBH Bioscience (Yunnan) Co., Ltd.",China,YUN NAN,,IFT FIRST Expo 2026,https://en.gbh-co.com/,info@gbh-co.com,+86-875-2810456,,,,South Building — 4252,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01240173,,,,,,,,partial,2
"GD Process Design, LLC",United States of America,Hartland,,IFT FIRST Expo 2026,https://www.gdprocessdesign.com/,sales@gdprocessdesign.com,19-22 2024,https://www.linkedin.com/company/10567249,,https://www.facebook.com/GD-Process-Design-LLC-806364056160366,South Building — 3055 — Food Manufacturing Equipment Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01242730,,,,,,,,partial,2
GEA Group,United States,Columbia,,IFT FIRST Expo 2026,https://www.gea.com,,4109978700,https://www.linkedin.com/company/geagroup,,https://www.facebook.com/geagroup,South Building — 2221,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00016266,,,,,,,,partial,2
GELITA USA Inc,United States,Sergeant Bluff,,IFT FIRST Expo 2026,http://www.gelita.com,,12/08/2025,https://www.linkedin.com/company/gelita,https://www.instagram.com/gelita_global,https://www.facebook.com/profile.php,South Building — 3214,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00060835,,,,,,,,partial,2
Genizer LLC,United States of America,Irvine,,IFT FIRST Expo 2026,https://www.genizer.com,nano@genizer.com,2009-2024,https://www.linkedin.com/company/genizer,https://www.instagram.com/genizertech,https://www.facebook.com/nanogenizer,South Building — 3861,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01245593,,,,,,,,partial,2
Geo-Fresh Organic Private Limited,India,Sidhpur,,IFT FIRST Expo 2026,https://www.geo-fresh.com/,care@geo-fresh.com,1800-2700-824,,,,South Building — 1161 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01103634,,,,,,,,partial,2
Givaudan Sense Colour,United States,Louisville,,IFT FIRST Expo 2026,https://www.ddwcolor.com/,,201 440 5000,https://www.linkedin.com/company/112994,,,South Building — 2028,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00024184,,,,,,,,partial,2
Glatt Air Techniques Inc,United States,Ramsey,,IFT FIRST Expo 2026,http://www.glatt.com,info@glatt.com,+49 7621 664 0,https://www.linkedin.com/company/glatt-group,,,South Building — 3345,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00002664,,,,,,,,partial,2
Global Organics Ltd,United States,Cambridge,,IFT FIRST Expo 2026,http://www.global-organics.com,info@global-organics.com,02138-1119,https://www.linkedin.com/company/global-organics-ltd.,https://www.instagram.com/globalorganicsltd,,South Building — 1564 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00081907,,,,,,,,partial,2
