Company,Category,Country,Stand,IFE Profile,Relevant,LinkedIn Search,Apollo Search,Contact Name,Contact Title,Contact LinkedIn,AI Message,Status,Interest Level,Notes,enrichment_status,score
Geopriprava,Stand: N1610,,Stand: N1610,https://www.ife.co.ukexhibitors/geopriprava,,https://www.linkedin.com/search/results/companies/?keywords=Geopriprava,https://app.apollo.io/#/companies?q_organization_name=Geopriprava,,,,,New,,,partial,0
Georgia`s Natural Organic,Stand: N1610,,Stand: N1610,https://www.ife.co.ukexhibitors/georgias-natural-organic,YES,https://www.linkedin.com/search/results/companies/?keywords=Georgia`s%20Natural%20Organic,https://app.apollo.io/#/companies?q_organization_name=Georgia`s%20Natural%20Organic,,,,,New,,,partial,0
Gerald McDonald Group,Stand: N610,,Stand: N610,https://www.ife.co.ukexhibitors/gerald-mcdonald-group,,https://www.linkedin.com/search/results/companies/?keywords=Gerald%20McDonald%20Group,https://app.apollo.io/#/companies?q_organization_name=Gerald%20McDonald%20Group,,,,,New,,,partial,0
GFTC,Stand: N3200,,Stand: N3200,https://www.ife.co.ukexhibitors/gftc-1,,https://www.linkedin.com/search/results/companies/?keywords=GFTC,https://app.apollo.io/#/companies?q_organization_name=GFTC,,,,,New,,,partial,0
GFW Good Food Wines,Stand: N2650,,Stand: N2650,https://www.ife.co.ukexhibitors/gfw-good-food-wines,YES,https://www.linkedin.com/search/results/companies/?keywords=GFW%20Good%20Food%20Wines,https://app.apollo.io/#/companies?q_organization_name=GFW%20Good%20Food%20Wines,,,,,New,,,partial,0
Ghstktchn,Stand: S542,,Stand: S542,https://www.ife.co.ukexhibitors/ghstktchn-1,,https://www.linkedin.com/search/results/companies/?keywords=Ghstktchn,https://app.apollo.io/#/companies?q_organization_name=Ghstktchn,,,,,New,,,partial,0
gias,Stand: N2650,,Stand: N2650,https://www.ife.co.ukexhibitors/gias,,https://www.linkedin.com/search/results/companies/?keywords=gias,https://app.apollo.io/#/companies?q_organization_name=gias,,,,,New,,,partial,0
GICOPA,Stand: N1970,,Stand: N1970,https://www.ife.co.ukexhibitors/gicopa,,https://www.linkedin.com/search/results/companies/?keywords=GICOPA,https://app.apollo.io/#/companies?q_organization_name=GICOPA,,,,,New,,,partial,0
Giusti Balsamic Vinegar,Stand: N2050c,,Stand: N2050c,https://www.ife.co.ukexhibitors/giusti-balsamic-vinegar,,https://www.linkedin.com/search/results/companies/?keywords=Giusti%20Balsamic%20Vinegar,https://app.apollo.io/#/companies?q_organization_name=Giusti%20Balsamic%20Vinegar,,,,,New,,,partial,0
GL GROUP,Stand: N4350,,Stand: N4350,https://www.ife.co.ukexhibitors/gl-group,,https://www.linkedin.com/search/results/companies/?keywords=GL%20GROUP,https://app.apollo.io/#/companies?q_organization_name=GL%20GROUP,,,,,New,,,partial,0
Go Beyond Print & Packaging,Stand: N100,,Stand: N100,https://www.ife.co.ukexhibitors/go-beyond-print-packaging,YES,https://www.linkedin.com/search/results/companies/?keywords=Go%20Beyond%20Print%20&%20Packaging,https://app.apollo.io/#/companies?q_organization_name=Go%20Beyond%20Print%20&%20Packaging,,,,,New,,,partial,0
Goknur,Stand: N1910d,,Stand: N1910d,https://www.ife.co.ukexhibitors/goknur,,https://www.linkedin.com/search/results/companies/?keywords=Goknur,https://app.apollo.io/#/companies?q_organization_name=Goknur,,,,,New,,,partial,0
Golden Acre Foods,Stand: N2330,,Stand: N2330,https://www.ife.co.ukexhibitors/golden-acre-foods-1,YES,https://www.linkedin.com/search/results/companies/?keywords=Golden%20Acre%20Foods,https://app.apollo.io/#/companies?q_organization_name=Golden%20Acre%20Foods,,,,,New,,,partial,0
Golden Bar Aqua,Stand: N957,,Stand: N957,https://www.ife.co.ukexhibitors/golden-bar-aqua,,https://www.linkedin.com/search/results/companies/?keywords=Golden%20Bar%20Aqua,https://app.apollo.io/#/companies?q_organization_name=Golden%20Bar%20Aqua,,,,,New,,,partial,0
"GOLDEN COAST PLASTIC PACKAGING CO., LTD",Stand: N4450c,,Stand: N4450c,https://www.ife.co.ukexhibitors/golden-coast-packaging-co,YES,"https://www.linkedin.com/search/results/companies/?keywords=GOLDEN%20COAST%20PLASTIC%20PACKAGING%20CO.,%20LTD","https://app.apollo.io/#/companies?q_organization_name=GOLDEN%20COAST%20PLASTIC%20PACKAGING%20CO.,%20LTD",,,,,New,,,partial,0
Golden Meadows Ltd,Stand: N2948,,Stand: N2948,https://www.ife.co.ukexhibitors/golden-meadows,,https://www.linkedin.com/search/results/companies/?keywords=Golden%20Meadows%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Golden%20Meadows%20Ltd,,,,,New,,,partial,0
Gralgo,Stand: N2130,,Stand: N2130,https://www.ife.co.ukexhibitors/gralgo,,https://www.linkedin.com/search/results/companies/?keywords=Gralgo,https://app.apollo.io/#/companies?q_organization_name=Gralgo,,,,,New,,,partial,0
GRANEX Sp. z o.o.,Stand: N4470,,Stand: N4470,https://www.ife.co.ukexhibitors/granex-sp-z-oo,,https://www.linkedin.com/search/results/companies/?keywords=GRANEX%20Sp.%20z%20o.o.,https://app.apollo.io/#/companies?q_organization_name=GRANEX%20Sp.%20z%20o.o.,,,,,New,,,partial,0
Graphic Controls,Stand: N312,,Stand: N312,https://www.ife.co.ukexhibitors/graphic-controls-1,,https://www.linkedin.com/search/results/companies/?keywords=Graphic%20Controls,https://app.apollo.io/#/companies?q_organization_name=Graphic%20Controls,,,,,New,,,partial,0
"GRB Dairy Foods PVT, LTD.,",Stand: N3015,,Stand: N3015,https://www.ife.co.ukexhibitors/grb-dairy-foods-pvt--1,YES,"https://www.linkedin.com/search/results/companies/?keywords=GRB%20Dairy%20Foods%20PVT,%20LTD.,","https://app.apollo.io/#/companies?q_organization_name=GRB%20Dairy%20Foods%20PVT,%20LTD.,",,,,,New,,,partial,0
Green Gardens Valley Import & Export Ltd,Stand: N2916,,Stand: N2916,https://www.ife.co.ukexhibitors/green-gardens-valley-import-export-1,,https://www.linkedin.com/search/results/companies/?keywords=Green%20Gardens%20Valley%20Import%20&%20Export%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Green%20Gardens%20Valley%20Import%20&%20Export%20Ltd,,,,,New,,,partial,0
GREEN GOLD MILL,Stand: N4630,,Stand: N4630,https://www.ife.co.ukexhibitors/green-gold-mill,,https://www.linkedin.com/search/results/companies/?keywords=GREEN%20GOLD%20MILL,https://app.apollo.io/#/companies?q_organization_name=GREEN%20GOLD%20MILL,,,,,New,,,partial,0
"Green One Environmental Technology(Shanghai) Co., Ltd",Stand: S1439,,Stand: S1439,https://www.ife.co.ukexhibitors/green-one-environmental-technologyshanghai-co,,"https://www.linkedin.com/search/results/companies/?keywords=Green%20One%20Environmental%20Technology(Shanghai)%20Co.,%20Ltd","https://app.apollo.io/#/companies?q_organization_name=Green%20One%20Environmental%20Technology(Shanghai)%20Co.,%20Ltd",,,,,New,,,partial,0
Greenfields,Stand: N3048,,Stand: N3048,https://www.ife.co.ukexhibitors/greenfields,,https://www.linkedin.com/search/results/companies/?keywords=Greenfields,https://app.apollo.io/#/companies?q_organization_name=Greenfields,,,,,New,,,partial,0
Greenham,Stand: S1010,,Stand: S1010,https://www.ife.co.ukexhibitors/greenham,,https://www.linkedin.com/search/results/companies/?keywords=Greenham,https://app.apollo.io/#/companies?q_organization_name=Greenham,,,,,New,,,partial,0
Grill Choice,Stand: N4054,,Stand: N4054,https://www.ife.co.ukexhibitors/grill-choice,,https://www.linkedin.com/search/results/companies/?keywords=Grill%20Choice,https://app.apollo.io/#/companies?q_organization_name=Grill%20Choice,,,,,New,,,partial,0
Group Export Agri-Food,Stand: N1470,,Stand: N1470,https://www.ife.co.ukexhibitors/group-export-agri-food,YES,https://www.linkedin.com/search/results/companies/?keywords=Group%20Export%20Agri-Food,https://app.apollo.io/#/companies?q_organization_name=Group%20Export%20Agri-Food,,,,,New,,,partial,0
GROUPE MARGAFRIQUE MFP,Stand: N4650,,Stand: N4650,https://www.ife.co.ukexhibitors/groupe-margafrique-mfp,,https://www.linkedin.com/search/results/companies/?keywords=GROUPE%20MARGAFRIQUE%20MFP,https://app.apollo.io/#/companies?q_organization_name=GROUPE%20MARGAFRIQUE%20MFP,,,,,New,,,partial,0
Growdash,Stand: S3482​,,Stand: S3482​,https://www.ife.co.ukexhibitors/growdash,,https://www.linkedin.com/search/results/companies/?keywords=Growdash,https://app.apollo.io/#/companies?q_organization_name=Growdash,,,,,New,,,partial,0
GRP ALCO - THE POLISH ROUND,Stand: S2022,,Stand: S2022,https://www.ife.co.ukexhibitors/grp-alco-polish-round,,https://www.linkedin.com/search/results/companies/?keywords=GRP%20ALCO%20-%20THE%20POLISH%20ROUND,https://app.apollo.io/#/companies?q_organization_name=GRP%20ALCO%20-%20THE%20POLISH%20ROUND,,,,,New,,,partial,0
GS Dunn,Stand: N2650,,Stand: N2650,https://www.ife.co.ukexhibitors/gs-dunn,,https://www.linkedin.com/search/results/companies/?keywords=GS%20Dunn,https://app.apollo.io/#/companies?q_organization_name=GS%20Dunn,,,,,New,,,partial,0
GTG Plus,Stand: N1610,,Stand: N1610,https://www.ife.co.ukexhibitors/gtg-plus,,https://www.linkedin.com/search/results/companies/?keywords=GTG%20Plus,https://app.apollo.io/#/companies?q_organization_name=GTG%20Plus,,,,,New,,,partial,0
"GUAN NAN BIOTECHNOLOGY CO., LTD.",Stand: N1958,,Stand: N1958,https://www.ife.co.ukexhibitors/guan-nan-biotechnology-co-,,"https://www.linkedin.com/search/results/companies/?keywords=GUAN%20NAN%20BIOTECHNOLOGY%20CO.,%20LTD.","https://app.apollo.io/#/companies?q_organization_name=GUAN%20NAN%20BIOTECHNOLOGY%20CO.,%20LTD.",,,,,New,,,partial,0
"Guangxi Colorful Paper Co., Ltd",Stand: S1450c,,Stand: S1450c,https://www.ife.co.ukexhibitors/guangxi-colorful-paper-co,,"https://www.linkedin.com/search/results/companies/?keywords=Guangxi%20Colorful%20Paper%20Co.,%20Ltd","https://app.apollo.io/#/companies?q_organization_name=Guangxi%20Colorful%20Paper%20Co.,%20Ltd",,,,,New,,,partial,0
"GUANGZHOU HAOEN FENGSHI FOOD CO., LTD",Stand: N4812,,Stand: N4812,https://www.ife.co.ukexhibitors/guangzhou-haoenfengshi-food-co-1,YES,"https://www.linkedin.com/search/results/companies/?keywords=GUANGZHOU%20HAOEN%20FENGSHI%20FOOD%20CO.,%20LTD","https://app.apollo.io/#/companies?q_organization_name=GUANGZHOU%20HAOEN%20FENGSHI%20FOOD%20CO.,%20LTD",,,,,New,,,partial,0
"GUANGZHOU HAOEN FENGSHI FOOD CO.,LTD",Stand: N4812,,Stand: N4812,https://www.ife.co.ukexhibitors/guangzhou-haoenfengshi-food-co,YES,"https://www.linkedin.com/search/results/companies/?keywords=GUANGZHOU%20HAOEN%20FENGSHI%20FOOD%20CO.,LTD","https://app.apollo.io/#/companies?q_organization_name=GUANGZHOU%20HAOEN%20FENGSHI%20FOOD%20CO.,LTD",,,,,New,,,partial,0
Gulf Food Products Co.,Stand: N4410h,,Stand: N4410h,https://www.ife.co.ukexhibitors/gulf-food-products-co,YES,https://www.linkedin.com/search/results/companies/?keywords=Gulf%20Food%20Products%20Co.,https://app.apollo.io/#/companies?q_organization_name=Gulf%20Food%20Products%20Co.,,,,,New,,,partial,0
GUSTO PRODUCT,Stand: N1650,,Stand: N1650,https://www.ife.co.ukexhibitors/gusto-product,,https://www.linkedin.com/search/results/companies/?keywords=GUSTO%20PRODUCT,https://app.apollo.io/#/companies?q_organization_name=GUSTO%20PRODUCT,,,,,New,,,partial,0
H. Smith Food Group plc,Stand: N4050,,Stand: N4050,https://www.ife.co.ukexhibitors/h-smith-food-group-plc,YES,https://www.linkedin.com/search/results/companies/?keywords=H.%20Smith%20Food%20Group%20plc,https://app.apollo.io/#/companies?q_organization_name=H.%20Smith%20Food%20Group%20plc,,,,,New,,,partial,0
Haci Hasanogullari,Stand: N1710g,,Stand: N1710g,https://www.ife.co.ukexhibitors/haci-hasanogullari,,https://www.linkedin.com/search/results/companies/?keywords=Haci%20Hasanogullari,https://app.apollo.io/#/companies?q_organization_name=Haci%20Hasanogullari,,,,,New,,,partial,0
HADDOUD SALIM,Stand: N1650,,Stand: N1650,https://www.ife.co.ukexhibitors/haddoud-salim,,https://www.linkedin.com/search/results/companies/?keywords=HADDOUD%20SALIM,https://app.apollo.io/#/companies?q_organization_name=HADDOUD%20SALIM,,,,,New,,,partial,0
HAFNER,Stand: N4530e,,Stand: N4530e,https://www.ife.co.ukexhibitors/hafner,,https://www.linkedin.com/search/results/companies/?keywords=HAFNER,https://app.apollo.io/#/companies?q_organization_name=HAFNER,,,,,New,,,partial,0
Halal Certification Organisation (HCO),Stand: N281k,,Stand: N281k,https://www.ife.co.ukexhibitors/halal-certification-organisation-1,YES,https://www.linkedin.com/search/results/companies/?keywords=Halal%20Certification%20Organisation%20(HCO),https://app.apollo.io/#/companies?q_organization_name=Halal%20Certification%20Organisation%20(HCO),,,,,New,,,partial,0
Halal Food Authority,Stand: N3800,,Stand: N3800,https://www.ife.co.ukexhibitors/halal-food-authority,YES,https://www.linkedin.com/search/results/companies/?keywords=Halal%20Food%20Authority,https://app.apollo.io/#/companies?q_organization_name=Halal%20Food%20Authority,,,,,New,,,partial,0
Haldirams,Stand: N2730,,Stand: N2730,https://www.ife.co.ukexhibitors/haldirams,,https://www.linkedin.com/search/results/companies/?keywords=Haldirams,https://app.apollo.io/#/companies?q_organization_name=Haldirams,,,,,New,,,partial,0
Han Dian (UK) Ltd,Stand: N4117,,Stand: N4117,https://www.ife.co.ukexhibitors/han-dian-uk,,https://www.linkedin.com/search/results/companies/?keywords=Han%20Dian%20(UK)%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Han%20Dian%20(UK)%20Ltd,,,,,New,,,partial,0
Handcrafted Cashew Nut Stung treng,Stand: N2130,,Stand: N2130,https://www.ife.co.ukexhibitors/handcrafted-cashew-nut-stung-treng,,https://www.linkedin.com/search/results/companies/?keywords=Handcrafted%20Cashew%20Nut%20Stung%20treng,https://app.apollo.io/#/companies?q_organization_name=Handcrafted%20Cashew%20Nut%20Stung%20treng,,,,,New,,,partial,0
HANGOV GROUP,Stand: N1228,,Stand: N1228,https://www.ife.co.ukexhibitors/hangov-group-1,,https://www.linkedin.com/search/results/companies/?keywords=HANGOV%20GROUP,https://app.apollo.io/#/companies?q_organization_name=HANGOV%20GROUP,,,,,New,,,partial,0
"HANGZHOU BAIKAI IMP & EXPCO.,LTD",Stand: S540,,Stand: S540,https://www.ife.co.ukexhibitors/hangzhou-baikai-imp-expco-1,,"https://www.linkedin.com/search/results/companies/?keywords=HANGZHOU%20BAIKAI%20IMP%20&%20EXPCO.,LTD","https://app.apollo.io/#/companies?q_organization_name=HANGZHOU%20BAIKAI%20IMP%20&%20EXPCO.,LTD",,,,,New,,,partial,0
Hangzhou Kairu Tin Packaging Co. Ltd,Stand: N112,,Stand: N112,https://www.ife.co.ukexhibitors/china-food-packaging-machinery-industry-association,YES,https://www.linkedin.com/search/results/companies/?keywords=Hangzhou%20Kairu%20Tin%20Packaging%20Co.%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Hangzhou%20Kairu%20Tin%20Packaging%20Co.%20Ltd,,,,,New,,,partial,0
HANSIN PACKING,Stand: N511,,Stand: N511,https://www.ife.co.ukexhibitors/hansin-packing,,https://www.linkedin.com/search/results/companies/?keywords=HANSIN%20PACKING,https://app.apollo.io/#/companies?q_organization_name=HANSIN%20PACKING,,,,,New,,,partial,0
Happy Tapi,Stand: N3384,,Stand: N3384,https://www.ife.co.ukexhibitors/happy-tapi,,https://www.linkedin.com/search/results/companies/?keywords=Happy%20Tapi,https://app.apollo.io/#/companies?q_organization_name=Happy%20Tapi,,,,,New,,,partial,0
Hard Rock Cocktails,Stand: N4971,,Stand: N4971,https://www.ife.co.ukexhibitors/hard-rock-cocktails,,https://www.linkedin.com/search/results/companies/?keywords=Hard%20Rock%20Cocktails,https://app.apollo.io/#/companies?q_organization_name=Hard%20Rock%20Cocktails,,,,,New,,,partial,0
Harris Lamb,Stand: S1619,,Stand: S1619,https://www.ife.co.ukexhibitors/harris-lamb,,https://www.linkedin.com/search/results/companies/?keywords=Harris%20Lamb,https://app.apollo.io/#/companies?q_organization_name=Harris%20Lamb,,,,,New,,,partial,0
Hashtag Quiz,Stand: S1723,,Stand: S1723,https://www.ife.co.ukexhibitors/hashtag-quiz-1,,https://www.linkedin.com/search/results/companies/?keywords=Hashtag%20Quiz,https://app.apollo.io/#/companies?q_organization_name=Hashtag%20Quiz,,,,,New,,,partial,0
Haskapa,Stand: N818,,Stand: N818,https://www.ife.co.ukexhibitors/haskapa-1,,https://www.linkedin.com/search/results/companies/?keywords=Haskapa,https://app.apollo.io/#/companies?q_organization_name=Haskapa,,,,,New,,,partial,0
Hayfene,Stand: N1710b,,Stand: N1710b,https://www.ife.co.ukexhibitors/hayfene,,https://www.linkedin.com/search/results/companies/?keywords=Hayfene,https://app.apollo.io/#/companies?q_organization_name=Hayfene,,,,,New,,,partial,0
HDDES EXTRACTS (PVT) LTD,Stand: N2919,,Stand: N2919,https://www.ife.co.ukexhibitors/hddes-extracts-pvt-1,,https://www.linkedin.com/search/results/companies/?keywords=HDDES%20EXTRACTS%20(PVT)%20LTD,https://app.apollo.io/#/companies?q_organization_name=HDDES%20EXTRACTS%20(PVT)%20LTD,,,,,New,,,partial,0
Helanta,Stand: N2130,,Stand: N2130,https://www.ife.co.ukexhibitors/helanta,,https://www.linkedin.com/search/results/companies/?keywords=Helanta,https://app.apollo.io/#/companies?q_organization_name=Helanta,,,,,New,,,partial,0
Hello Straw,Stand: N3411,,Stand: N3411,https://www.ife.co.ukexhibitors/hello-straw,,https://www.linkedin.com/search/results/companies/?keywords=Hello%20Straw,https://app.apollo.io/#/companies?q_organization_name=Hello%20Straw,,,,,New,,,partial,0
"Henan Longxiaoya Food Co., LTD",Stand: N4450f,,Stand: N4450f,https://www.ife.co.ukexhibitors/henan-longxiaoya-food-co,YES,"https://www.linkedin.com/search/results/companies/?keywords=Henan%20Longxiaoya%20Food%20Co.,%20LTD","https://app.apollo.io/#/companies?q_organization_name=Henan%20Longxiaoya%20Food%20Co.,%20LTD",,,,,New,,,partial,0
"Henan Tingxin Packaging Technology Co., Ltd",Stand: S1450e,,Stand: S1450e,https://www.ife.co.ukexhibitors/henan-tingxin-packaging-technology-co,YES,"https://www.linkedin.com/search/results/companies/?keywords=Henan%20Tingxin%20Packaging%20Technology%20Co.,%20Ltd","https://app.apollo.io/#/companies?q_organization_name=Henan%20Tingxin%20Packaging%20Technology%20Co.,%20Ltd",,,,,New,,,partial,0
Henryson Foods International,Stand: N3778,,Stand: N3778,https://www.ife.co.ukexhibitors/henryson-foods-international,YES,https://www.linkedin.com/search/results/companies/?keywords=Henryson%20Foods%20International,https://app.apollo.io/#/companies?q_organization_name=Henryson%20Foods%20International,,,,,New,,,partial,0
Hermanos Martín Sánchez Jamones y Embutidos Ibéricos,Stand: N1630m,,Stand: N1630m,https://www.ife.co.ukexhibitors/hermanos-martin-sanchezjamones-y-embutidos-ibericos,,https://www.linkedin.com/search/results/companies/?keywords=Hermanos%20Martín%20Sánchez%20Jamones%20y%20Embutidos%20Ibéricos,https://app.apollo.io/#/companies?q_organization_name=Hermanos%20Martín%20Sánchez%20Jamones%20y%20Embutidos%20Ibéricos,,,,,New,,,partial,0
Hexachase Packaging,Stand: S1670,,Stand: S1670,https://www.ife.co.ukexhibitors/hexachase-packaging-1,YES,https://www.linkedin.com/search/results/companies/?keywords=Hexachase%20Packaging,https://app.apollo.io/#/companies?q_organization_name=Hexachase%20Packaging,,,,,New,,,partial,0
