name,years,stand_2023,stand_2024,stand_2025,status_2023,status_2024,status_2025,website,description_pl,description_en,contact,nip,logo,real_website,email,phone,whatsapp,linkedin,facebook,instagram,youtube,tiktok,representative
Agrisicilia Spa,2025,,,C1.48a,,,Sprzedane,https://agrisicilia.eu/,.,.,,05637860874,https://www4.pwe-expoplanner.com/sklep/img/logo/50997.jpg,https://agrisicilia.eu/,agrisicilia@pec.agrisicilia.eu,2023-11-15; 2026-04-29; 772985104960143,,https://it.linkedin.com/company/agrisicilia-spa,https://www.facebook.com/agrisicilia.eu,https://www.instagram.com/agrisicilia.eu,https://www.youtube.com/channel/UCD-Fp87Oei1wAzCS81UqJHA,,
JANTEX POLSKA Sp. z o.o,2025,,,C4.17,,,Sprzedane (Targi PWE),https://jantexpolska.com/,,,,7861616172,https://www4.pwe-expoplanner.com/sklep/img/logo/62552.jpg,https://jantexpolska.com/,,+48 515 515 519,,,https://www.facebook.com/jantexpolska,https://www.instagram.com/jantexpolska/,,,
Zakłady Mięsne Mielczarek,2025,,,C4.47a,,,Sprzedane,https://www.zmmielczarek.pl/,.,,,7790001284,https://www4.pwe-expoplanner.com/sklep/img/logo/36892.jpg,https://www.sklep.zmmielczarek.pl/mielczarek-zaklady-miesne-strona-glowna/,sklep@zmmielczarek.pl; mielczarek@zmmielczarek.pl; handel@zmmielczarek.pl,(255 255 255; 1070432710; +0152-0153,,,https://www.facebook.com/profile.php,https://www.instagram.com/mielczarek.zakladymiesne/,,,
EXPRESS MENU,2025,,,C5.09,,,Sprzedane (Dział Prawny),https://www.expresmenu.com/,Petříkovická 518541 03 TrutnovRepublika Czeska,,,25927078,,https://www.expresmenu.com/,info@expresmenu.com; prodejna@expresmenu.com; jan.hotovec@expresmenu.cz,969189834; +420 499 399 421; 24.11.2025,,,https://www.facebook.com/Expresmenu/,https://www.instagram.com/expres_menu/,https://www.youtube.com/channel/UCwECRONjaWrhZhqwNPY0PlA,,
Mediovo Digital Marketing,2025,,,C3.48a,,,Sprzedane,https://mediovo.pl,"Mediovo to agencja specjalizująca się w kompleksowych rozwiązaniach digital marketingowych. Nasze doświadczenie obejmuje obsługę Klientów w szerokim zakresie działań reklamowych, od strategii marketingowej po kampanie reklamowe online (Facebook Ads i Google ADS) oraz outdoor. Oferujemy profesjonalne wsparcie w zakresie social media na kanałach Facebook, Instagram, LinkedIn, TikTok oraz tworzenia responsywnych stron internetowych. Zaufało nam już wiele firm, którym pomogliśmy w dotarciu do nowych klientów i zwiększeniu swojej widoczności online. Specjalizujemy się także w zdobywaniu rynków zagranicznych dla polskich przedsiębiorców, obecnie dystrybuując reklamy w 4 różnych językach w 15 państwach Europy, Azji i Ameryki Południowej.","Mediovo is a marketing agency specializing in comprehensive digital marketing solutions. Our experience includes serving clients in a wide range of advertising activities, from marketing strategy to online advertising campaigns (Facebook Ads and Google ADS) and outdoor. We offer professional support in the field of social media on Facebook, Instagram, LinkedIn, TikTok and creating responsive websites. Many companies have already trusted us and helped them reach new customers and increase their online visibility. We also specialize in gaining foreign markets for Polish entrepreneurs, currently distributing advertising in 4 different languages in 15 countries in Europe, Asia and South America.",,5273014914,https://www4.pwe-expoplanner.com/sklep/img/logo/44826.jpg,https://mediovo.pl,kontakt@mediovo.pl; mateusz@mediovo.pl; paulina@mediovo.pl,2023-09-26; 2025-09-19; 792 405 702,,,https://www.facebook.com/mediovo.digital.marketing,https://www.instagram.com/mediovo_marketing/,,,
Klaster Creative Packaging Group CPG,2025,,,C4.23,,,Sprzedane,https://cpgpackaging.pl/,,,,9592059723,https://www4.pwe-expoplanner.com/sklep/img/logo/81079.jpg,https://cpgpackaging.pl/,biuro@cpgpackaging.pl; Info@cpgpackaging.pl,99999999; 999999999; +0490-0491,,https://www.linkedin.com/company/klaster-cpg/,https://www.facebook.com/share/d4S33gsaAjYF5bmy/,https://www.instagram.com/klaster_cpg,,,Paweł Paździerz (Prezes) | Katarzyna Piątek (Wiceprezes)
AZERPOLTRADE,2025,,,C1.13,,,Sprzedane,http://www.azerpoltrade.pl,"Azerpoltrade Sp. z o.o. jest partnerem azerbejdżańskiego holdingu Azersun oraz największym dystrybutorem artykułów spożywczych z Azerbejdżanu w Europie, mającym siedzibę w Warszawie.Mamy w swoim portfolio szeroką gamę najwyższej klasy światowej (Orange Pekoe) herbat Azercay oraz Berga, tłoczony na zimno (NFC) naturalny sok z granatów i sos z granatów Saville oraz konfitury, przetwory warzywne i kompoty Bizim Tarla. Wszystkie produkty oferowane przez Azerpoltrade cieszą się bardzo dużą popularnością nie tylko w Polsce ale także w innych krajach europejskich. Wśród naszych klientów są delikatesy, sklepy specjalistyczne, hurtownie spożywcze a także wybrane sieci NKD i TKD. Dzięki profesjonalnej kadrze pracowniczej oraz bezpośrednim kontaktom z produkcją bardzo szybko reagujemy na zmieniające się potrzeby rynku co zapewnia nam bardzo dynamiczny wzrost sprzedaży rok do roku.","Azerpoltrade Ltd. is a partner of Azerbaijani holding company Azersun and the largest distributor of Azerbaijani food products in Europe, based in Warsaw. We have in our portfolio a wide range of world-class (Orange Pekoe) Azercay and Berga teas, cold-pressed (NFC) natural pomegranate juice and Saville pomegranate sauce, and Bizim Tarla jams, vegetable preserves and compotes. All products offered by Azerpoltrade are very popular not only in Poland but also in other European countries. Among our customers are delicatessens, specialty stores, food wholesalers and selected NKD and TKD chains. Thanks to our professional staff and direct contacts with production, we respond very quickly to changing market needs, which provides us with a very dynamic sales growth year on year.",,1133027978,https://www4.pwe-expoplanner.com/sklep/img/logo/75159.jpg,http://www.azerpoltrade.pl,office@azerpoltrade.pl,+48 781 259 399,,,,,,,
Rhumveld Baltic OÜ,2025,,,C1.14,,,Sprzedane (Targi PWE),https://rhumveld.com/Baltic/,,,,100149146,https://www4.pwe-expoplanner.com/sklep/img/logo/44137.jpg,https://rhumveld.com/Baltic/,sales@rhumveld.com; angelica@rhumveld.com; aleksei@rhumveld.com,2023-09-08; 2026-03-12; +372 633 3036,,,,,,,
Bacówka Towary Tradycyjne,2025,,,C3.47a,,,Sprzedane,https://bacowkatowary.pl/,,,,8681735993,https://www4.pwe-expoplanner.com/sklep/img/logo/47287.jpg,https://bacowkatowary.pl/,biuro@bacowkatowary.pl; prezenty@bacowkatowary.pl; bacowka@bacowkatowary.pl,+48126395886; 48 12 639 58 86; 14 685 31 20,,,https://www.facebook.com/BacowkaTowaryTradycyjne/,https://www.instagram.com/bacowkatowary/,,,Rafał Mróz (Dyrektor) | Wojciech Bartczak (Kierownik) | Tomasz Węclewicz (Kierownik)
Francesco Piscopo,2025,,,C6.12,,,Sprzedane (Dział Prawny),"https://www.owg.pl/ceidg/francesco_piscopo_9,74,521375,5213751402",,,,5213751402,,,,,,,,,,,
KACZMARSKI GROUP SPÓŁKA JAWNA,2025,,,C4.09,,,Sprzedane (Dział Prawny),https://kaczmarskigroup.pl/,,,,8952053350,https://www4.pwe-expoplanner.com/sklep/img/logo/49298.jpg,https://kaczmarskigroup.pl/,kontakt@kaczmarskigroup.pl; obslugacok@kaczmarskigroup.pl; hr@kaczmarskigroup.pl,2026-05-15; 2026-05-11; 2026-02-23,,https://www.linkedin.com/company/kaczmarskigroup/,https://www.facebook.com/Kaczmarski-Group-192903287911160/,,https://www.youtube.com/watch,,Kaczmarski Group (CEO)
C.M.C. FOOD,2025,,,C1.12,,,Sprzedane,https://cmcfood.net.pl/,,,,5512651602,,https://cmcfood.net.pl/,biuropg4@cmc.net.pl,2021-04-20; 2025-10-28; +0152-0153,,,,,,,
CNC MILLING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMAN,2025,,,C3.48b,,,Sprzedane (Dział Prawny),https://cncmilling.pl/,.,.,,7792414518,https://www4.pwe-expoplanner.com/sklep/img/logo/59376.jpg,https://cncmilling.pl/,biuro@cncmilling.pl; j.koscielniak@cncmilling.pl; a.smyrnov@cncmilling.pl,2022-08-18; 2025-09-09; 48 534-129-048,,,,,,,
Feedwell  PsiBufet,2025,,,C2.21,,,Sprzedane,https://psibufet.pl/,Psi bufet/ katering dla psów.,,,1133005563,,https://psibufet.com/,,205357142857143; 81183092,,,https://www.facebook.com/psibufet/,https://www.instagram.com/psibufet/#,https://www.youtube.com/@psibufetpl,https://www.tiktok.com/@psibufet,
FIRST EDITION SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C4.43b,,,Sprzedane (Dział Prawny),https://brak@brak.com,.,,,7272861702,,,,,,,,,,,
ACHNAGAL Ltd,2025,,,C3.80a,,,Sprzedane,https://brak@brak.com,.,,,000,,,,,,,,,,,
Teste Di Moro Trading Sp. z o.o.,2025,,,C4.13,,,Sprzedane (Targi PWE),https://www.testedimoro.pl/?srsltid=AfmBOorc6w7lkjLUPV27v128cSfH9vhLXlWxl15xcpFgjRSQu6q_2VDi,.,,,8513318094,https://www4.pwe-expoplanner.com/sklep/img/logo/67331.jpg,,,,,,,,,,
Meat revolution,2025,,,C3.18,,,Sprzedane (Targi obce),https://meatrevolution.com/,.,,,202010202,https://www4.pwe-expoplanner.com/sklep/img/logo/67795.jpg,https://meatrevolution.com/,,766415882; 766415883; 1766415883,,,https://www.facebook.com/meatrevolution,https://www.instagram.com/meat_revolution/,,,
Wise Trading Group,2025,,,C5.15,,,Sprzedane (Targi obce),http://www.wisetradinggroup.pl/,,,,6762565241,https://www4.pwe-expoplanner.com/sklep/img/logo/68219.jpg,http://wisetradinggroup.pl/,,00000026,,,,,,,
Monolith Polska,2025,,,C4.16,,,Sprzedane,https://monolith-gruppe.net/,,,,7792541398,https://www4.pwe-expoplanner.com/sklep/img/logo/73290.jpg,https://monolith-gruppe.net/,,814368356; +49 (4108) 41 42 300; +49 (4108) 41 42 419,,,https://www.facebook.com/monolithgruppe/,https://www.instagram.com/monolithgermany/,,,
Cheese Familia s.r.o,2025,,,C4.18,,,Sprzedane (Dział Prawny),https://www4.pwe-expoplanner.com/sklep/index.php?id_category=1092&controller=category&id_lang=2,.,,,5252984688,https://www4.pwe-expoplanner.com/sklep/img/logo/74522.jpg,,,,,,,,,,
VIRAPOL SP. Z O.O.,2025,,,C5.07,,,Sprzedane,https://brak@brak.com,.,,,7011182356,https://www4.pwe-expoplanner.com/sklep/img/logo/76577.jpg,,,,,,,,,,
Dobele,2025,,,C1.17,,,Sprzedane,https://dobelemill.eu/,.,,,40003020653,,https://dobelemill.eu/,,2018-03-19; 2022-05-24; 40003020653,,https://www.linkedin.com/company/22331285/,https://www.facebook.com/DobelesDzirnavnieks/,https://www.instagram.com/dobelesdzirnavnieks/,,,Zvonko Export (Manager)
ITALIATARTUFI,2025,,,C3.79a,,,Sprzedane,https://brak@brak.com,.,,,2445080415,https://www4.pwe-expoplanner.com/sklep/img/logo/77597.jpg,,,,,,,,,,
ECOTORBA Sp. z o.o.,2025,,,C0.08,,,Sprzedane,https://rendpacoeco.com/en,-,-,,7011197263,,https://rendpacoeco.com/en,,2011-2021; 33.3333333333; 16.6666666667,,,https://www.facebook.com/rendpaco.eco,https://www.instagram.com/rendpaco_eco/,,,
"""Nowe Imperium"" Sp z o.o.",2025,,,C4.41,,,Sprzedane,https://www.newempire.com.ua/,.,.,,0000000,https://www4.pwe-expoplanner.com/sklep/img/logo/79220.jpg,https://www.newempire.com.ua/,director@newempire.com.ua; quality@newempire.com.ua; supply@newempire.com.ua,+38 095 276 65 11; +38 063 196 41 06,,,,,,,
LEQI GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C3.30,,,Sprzedane,https://brak.pl,-,,,1133151431,,,,,,,,,,,
House of Ads Sp. z o.o.,2025,,,C1.07,,,Marketing - Barter,https://www.houseofads.pl/,"House of Ads to agencja marketingowa 360 założona w 2024 roku z jasnym celem: tworzyć marketing, który nie jest kosztem, lecz inwestycją.Łączymy analityczne podejście i inżynieryjną precyzję z kreatywną wizją. Działamy na podstawie danych, ale nie zapominamy o budowaniu emocji i relacji. Twój sukces to dla nas konkretne liczby, a nie puste slogany.",,,8393169495,https://www4.pwe-expoplanner.com/sklep/img/logo/79910.jpg,https://horecaline.pl/,kontakt@horecaline.pl,+0152-0153; 489309-40; 88888815,,https://www.linkedin.com/company/horecaline-pl/,https://www.facebook.com/profile.php,https://www.instagram.com/horecaline.pl/,https://www.youtube.com/@Horecaline,,
JPM LOGISTICS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C1.48b,,,Sprzedane,https://warsawexpo.eu/,v,v,,9581671277,,https://warsawexpo.eu/,info@warsawexpo.eu; rodo@warsawexpo.eu,2025-06-16; 2026-02-18; 00000099,,https://www.linkedin.com/company/warsaw-expo/,https://www.facebook.com/warsawexpo/,https://www.instagram.com/ptak_warsaw_expo/,https://www.youtube.com/@ptakwarsawexpo2557,,
Bolton OÜ,2025,,,C1.42,,,Sprzedane (Targi PWE),https://bolton.ee/,.,.,,14289808,,https://bolton.ee/,,,,,,,,,
CB Poland Sp. z o.o.,2025,,,C5.19,,,Sprzedane,https://crazybubble.pl/,.,,,6482774920,https://www4.pwe-expoplanner.com/sklep/img/logo/80507.jpg,https://crazybubble.pl/,info@crazybubble.pl; b.sliwka@crazybubble.pl; franchise@crazybubble.pl,+48505108820; 2025-06-07; 2026-06-01,,https://pl.linkedin.com/company/crazy-bubble,https://www.facebook.com/crazybubblePL,https://www.instagram.com/crazybubblepolska/,https://www.youtube.com/channel/UCRwoeHgjLAWC2I4e8kBid3g,https://www.tiktok.com/@crazybubblepolska,Key Account (Manager) | Key Account (Manager)
SEALAND LIQUIDS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C1.18,,,Sprzedane,https://warsawexpo.eu/,v,v,,5862296395,,https://warsawexpo.eu/,info@warsawexpo.eu; rodo@warsawexpo.eu,2025-06-16; 2026-02-18; 00000099,,https://www.linkedin.com/company/warsaw-expo/,https://www.facebook.com/warsawexpo/,https://www.instagram.com/ptak_warsaw_expo/,https://www.youtube.com/@ptakwarsawexpo2557,,
MIREALLUM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C0.18,,,Sprzedane,https://www.migmaskincare.com/,KOSMETYKI BIO,v,,6572956398,https://www4.pwe-expoplanner.com/sklep/img/logo/80768.jpg,https://www.migmaskincare.com/,,100646145232201; 2020-11-22; 2021-10-27,,,https://www.facebook.com/Migma-Skincare-100646145232201/,https://www.instagram.com/migmaskincare/,,,
Rembor General Sp. z o.o. Sp. k.,2025,,,C1.20,,,Sprzedane (Targi PWE),https://www.rembor.com.pl/,.,,,7732207856,,https://www.rembor.com.pl/,rembor@rembor.com.pl,2023-08-15; 2025-09-27; +48 44 711 16 16,,https://www.linkedin.com/company/rembor-general-sp--z-o--o--sp--k-/,https://www.facebook.com/remborgeneral/,,https://www.youtube.com/channel/UCWpx-_6-zaRv_ylvba6CR2A,,
Biolife,2025,,,C3.50a,,,Sprzedane,https://sklepbiolife.pl/,Zywnosc bio,,,5432181241,https://www4.pwe-expoplanner.com/sklep/img/logo/4652.jpg,,,,,,,,,,
EG Paweł Czerski,2025,,,C1.53,,,Sprzedane,https://gorillacoffee.pl/,.,.,,5311716513,https://www4.pwe-expoplanner.com/sklep/img/logo/80411.jpg,https://gorillacoffee.pl/,pawel@gorillacoffee.pl; sklep@gorillacoffee.pl; biuro@palarniakawymagicdrum.pl,+48501535747; 2019-04-09; 2026-05-31,,,https://www.facebook.com/gorillacoffeepl,https://www.instagram.com/ingagicoffee/,,,
Kuchnie Świata,2025,,,C3.56a,,,Sprzedane (Targi PWE),https://www.kuchnieswiata.com.pl/,,,,1180039859,https://www4.pwe-expoplanner.com/sklep/img/logo/15758.jpg,https://www.kuchnieswiata.com.pl/,zamowienie@kuchnieswiata.com.pl; iodo@kuchnieswiata.com.pl; iod@kuchnieswiata.com.pl,2014-2020; 03.04.00-14-0284; +48 22 785-95-20,,,https://www.facebook.com/KuchnieSwiata,https://www.instagram.com/_kuchnie_swiata_/,,,Chojnacka Prezes Zarządu (Dyrektor) | Jarosław Rymuszka (Prezes) | Joanna Kołodziejczyk (Dyrektor)
NUTURA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C1.86a,,,Sprzedane,https://nutura.pl/pl/,.,,,7262658922,https://www4.pwe-expoplanner.com/sklep/img/logo/51111.jpg,https://nutura.pl/,,2025-11-02; 2026-04-19; 533 562 900,,,https://www.facebook.com/nutura,https://www.instagram.com/nutura/,,,
Forever Young Kombucha,2025,,,C3.55a,,,Sprzedane (Targi PWE),https://kombuchabylaurent.pl/sklep/?gclid=EAIaIQobChMIocHpnJjm9QIVktSyCh3zSwVsEAAYASAAEgJmrvD_BwE,,,,5272954288,https://www4.pwe-expoplanner.com/sklep/img/logo/31011.jpg,https://kombuchabylaurent.pl/sklep/?gclid=EAIaIQobChMIocHpnJjm9QIVktSyCh3zSwVsEAAYASAAEgJmrvD_BwE,artur@kombuchabylaurent.pl; agata@kombuchabylaurent.pl; biuro@kombuchabylaurent.pl,99999999; 999999999; 99999999999999,,,https://www.facebook.com/kombuchabylaurent/,https://www.instagram.com/kombucha_by_laurent/,,,
Wytwórnia Cukierków L. Pomorski i Syn,2025,,,C1.50a,,,Sprzedane,https://www.krowki-pomorski.pl/,.,,,5291845229,https://www4.pwe-expoplanner.com/sklep/img/logo/44376.jpg,https://www.krowki-pomorski.pl/,,529-184-52-29; +48 22 758 32 71; +48 798 750 807,https://wa.me/48508508645,,https://www.facebook.com/pages/Prawdziwa-krówka-Pomorskiego/703753859737682,,,,Zarządu Oskar Pomorski (Prezes)
TOM-DOLEKO-EKOLA ORGANIZACJA ODZYSKU OPAKOWAŃ SPÓŁKA AKCYJNA,2025,,,C1.54a,,,Sprzedane,http://www.krs-online.com.pl/tom-doleko-ekola-organizacja-odzysku-krs-169451.html,,,,9552081024,,,,,,,,,,,
Akcenta cz,2025,,,C1.68a,,,Sprzedane,https://www.akcentacz.cz/,,,,CZ25163680,https://www4.pwe-expoplanner.com/sklep/img/logo/30774.jpg,https://www.akcenta.cz/,info@akcenta.eu; ipu@akcenta.eu; sales@akcenta.eu,+420 498 777 777; +420 498 777 770; 3614399685006,,https://cz.linkedin.com/company/akcenta-cz,https://www.facebook.com/akcentacz/,https://www.instagram.com/jsme.akcenta/,https://www.youtube.com/channel/UCC8wa87hRUrcI6SbUG_E3Pw,,Department Hovo (Head of Sales)
KUCHNIA POLKI,2025,,,C4.77a,,,Sprzedane (Dział Prawny),https://www.kuchniapolki.pl/kontakt/,",",,,7792015801,,https://kuchniapolki.pl/kontakt/,bok@kuchniapolki.pl; kuchniapolki@kuchniapolki.pl; iodo@kuchniapolki.pl,2024-02-15; 2026-04-19; 061 891 60 90,,,https://www.facebook.com/Kuchnia.Polki/,https://www.instagram.com/kuchniapolki/,,,
MORAWIEC NIERUCHOMOŚCI SPÓŁKA KOMANDYTOWA,2025,,,C1.61,,,Sprzedane,https://aleo.com/pl/firma/morawiec-nieruchomosci-spolka-komandytowa,,,,7551935492,https://www4.pwe-expoplanner.com/sklep/img/logo/36284.jpg,,,,,,,,,,
"""NORDPOL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",2025,,,C4.58,,,Sprzedane (Dział Prawny),http://www.pininordpol.pl/,,,,6941004097,,https://pininordpol.pl/,sklep@pininordpol.pl,2025-08-08; 2025-09-29; 6666666667,,,https://www.facebook.com/pininordpol,https://www.instagram.com/pini.nordpol,https://youtube.com/@PiniNordpol,https://www.tiktok.com/@pini.nordpol,
M.I.T. LIMITED,2025,,,C3.49a,,,Sprzedane (Targi PWE),https://www.mitltd.kr,,,,0000000000,https://www4.pwe-expoplanner.com/sklep/img/logo/45318.jpg,https://www.mitltd.kr,info@mit21.net,0588235294118; 88235294117647; 8235294117647,,,,https://www.instagram.com/fivestar.korea,https://www.youtube.com/@fivestar5531/videos,,
FOODPAK SP. Z O.O.,2025,,,C0.20,,,Sprzedane,https://warsawexpo.eu,,,,5223246462,https://www4.pwe-expoplanner.com/sklep/img/logo/79506.jpg,https://warsawexpo.eu,info@warsawexpo.eu; rodo@warsawexpo.eu,2025-06-16; 2026-02-18; 00000099,,https://www.linkedin.com/company/warsaw-expo/,https://www.facebook.com/warsawexpo/,https://www.instagram.com/ptak_warsaw_expo/,https://www.youtube.com/@ptakwarsawexpo2557,,
Planteris,2025,,,C1.74a,,,Sprzedane,https://qurczak.pl/kontakt,.,,,1231440610,https://www4.pwe-expoplanner.com/sklep/img/logo/52231.jpg,https://qurczak.pl/,,097763-69; 982531-77,,,,,,,
OKRĘGOWA SPÓŁDZIELNIA MLECZARSKA WART-MILK,2025,,,C1.44b,,,Sprzedane,https://www.osmsieradz.pl/,,,,8270007832,,https://www.osmsieradz.pl/,m.jedrzejowski@osmsieradz.pl; p.razniecki@osmsieradz.pl; biuro@osmsieradz.pl,502 135 779; 601 381 634; 43 828-67-29,,,https://www.facebook.com/powiedzmuzWARTMILK/,https://www.instagram.com/powiedz_mu_z_wart_milk/,,,
Miroleader,2025,,,C3.67a,,,Sprzedane,https://aleo.com/pl/firma/miroleader-sp-z-oo-warszawa,.,,,5223099009,https://www4.pwe-expoplanner.com/sklep/img/logo/59755.jpg,,,,,,,,,,
STOWARZYSZENIE DORADCÓW NA RZECZ ROZWOJU OBSZARÓW WIEJSKICH,2025,,,C4.55b,,,Sprzedane,https://rejestr.io/krs/243025/stowarzyszenie-doradcow-na-rzecz-rozwoju-obszarow-wiejskich,.,,,7393523482,,,,,,,,,,,
MASARNIA KRZYŚ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ  SPÓŁKA K,2025,,,C3.73a,,,Sprzedane,https://brak@brak.com,.,,,9820367968,,,,,,,,,,,
TCP TECNOCENTER POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C3.74a,,,Sprzedane,http://www.tecnocenter.pl/index.html#section4,.,,,7732391357,https://www4.pwe-expoplanner.com/sklep/img/logo/65711.jpg,,,,,,,,,,
RAMSS,2025,,,C3.72a,,,Sprzedane,https://brak.pl,.,,,3735134452,https://www4.pwe-expoplanner.com/sklep/img/logo/66930.jpg,,,,,,,,,,
SIA “LATLIQ”,2025,,,C3.59a,,,Sprzedane,https://brak@brak.com,.,,,40103986857,,,,,,,,,,,
BAZZARA SRL,2025,,,C3.77a,,,Sprzedane,https://brak@brak.com,.,,,949800320,https://www4.pwe-expoplanner.com/sklep/img/logo/69761.jpg,,,,,,,,,,
Zakłady Mięsne Saltowski Sp. z.o.o.,2025,,,C1.41,,,Sprzedane,https://brak@brak.com,.,,,000,https://www4.pwe-expoplanner.com/sklep/img/logo/71590.jpg,,,,,,,,,,
RSA Distibution SP. Z O.O.,2025,,,C3.65a,,,Sprzedane,http://www.krs-online.com.pl/snacks-and-dried-fish-sp-z-o-o-krs-10414084.html,Spółka z ograniczoną odpowiedzialnością,,,6772473664,https://www4.pwe-expoplanner.com/sklep/img/logo/73450.jpg,,,,,,,,,,
PURO SPIRITS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C1.59,,,Sprzedane (Dział Prawny),https://brak@brak.com,.,,,8561926294,https://www4.pwe-expoplanner.com/sklep/img/logo/73983.jpg,,,,,,,,,,
MANUFAKTURA DOBRA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C1.66a,,,Sprzedane,https://brak@brak.com,.,,,9112006372,,,,,,,,,,,
PASSION MK MICHAL KATUŠ,2025,,,C3.78a,,,Sprzedane (Targi PWE),https://aleo.com/pl/firma/michal-katus-dzialoszyce,.,,,6621824551,,,,,,,,,,,
DMHERMES HOLDING s.r.o.,2025,,,C4.59a,,,Sprzedane,https://brak@brak.com,.,,,29455791,,,,,,,,,,,
EURO INVESTMENT HOLDING JSC,2025,,,C1.65,,,Sprzedane,https://www.eihbg.com/,.,,,000,https://www4.pwe-expoplanner.com/sklep/img/logo/74774.jpg,https://eihbg.com/,info@eihbg.com,02 906 04 00,,https://www.linkedin.com/company/euro-investment-holding-ltd/,https://www.facebook.com/lacrimadairy,https://www.instagram.com/lacrimadairy/,https://www.youtube.com/channel/UClb5Le3IRVxe1HlLicTFUpA,,
MAREMA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C3.71a,,,Sprzedane,https://brak@brak.com,.,,,5492449931,https://www4.pwe-expoplanner.com/sklep/img/logo/75724.jpg,,,,,,,,,,
GASTRONOMICZNA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C3.66a,,,Sprzedane (Targi PWE),https://brak@brak.com,.,,,7011175675,https://www4.pwe-expoplanner.com/sklep/img/logo/76963.jpg,,,,,,,,,,
"JSC ""Darom AS""",2025,,,C1.56a,,,Sprzedane,https://brak@brak.com,.,,,0000000000,,,,,,,,,,,
Melograno Siciliano di Carminio rosa,2025,,,C4.79a,,,Sprzedane,https://registroaziende.it/azienda/melograno-siciliano-di-carminio-rosa-partinico,.,,,06569270827,,,,,,,,,,,
FIRMA HANDLOWO-USŁUGOWA  JARPOL  JAROSŁAW KRZYSZTOF WICZKOWSKI,2025,,,C4.65a,,,Sprzedane,https://fhu-jarpol.pl/,v,v,,8581045326,https://www4.pwe-expoplanner.com/sklep/img/logo/80360.jpg,https://fhu-jarpol.pl/,es@fhu-jarpol.pl; marta.petri@fhu-jarpol.pl; maciej.sonnek@fhu-jarpol.pl,330867 100; 321575 100; 596164 100,,,,,,,Jarosław Wiczkowski (Prezes) | Jarosław Wiczkowski (Właściciel) | John Doe (CEO)
EVOO PREMIUM,2025,,,C6.17,,,Sprzedane,https://evoopremium.shop/,,,,5251994118,https://www4.pwe-expoplanner.com/sklep/img/logo/79500.jpg,https://evoopremium.shop/pl,contact@evoopremium.shop; monika@olivemylove.pl,117537308; +48 604 119 208; +48 604 119 208,,,,https://instagram.com/evoopremium.shop,,,
FEDERACJA POLSKICH BANKÓW ŻYWNOŚCI,2025,,,C4.44,,,Sprzedane,https://bankizywnosci.pl/,,,,5242102362,https://www4.pwe-expoplanner.com/sklep/img/logo/68586.jpg,https://bankizywnosci.pl/,federacja@bankizywnosci.pl; biuroprasowe@bankizywnosci.pl; dorota.szwalgin@bankizywnosci.pl,2017-11-23; 2026-06-01; 604167787501768,,https://www.linkedin.com/company/bankizywnosci,https://www.facebook.com/bankizywnosci,https://www.instagram.com/bankizywnosci/,https://www.youtube.com/c/bankizywnoscifederacja,,
P.W. MAT Marzena Tkaczuk,2025,,,C3.66c,,,Sprzedane,https://matcukierki.pl/,,,,6641436326,https://www4.pwe-expoplanner.com/sklep/img/logo/80017.jpg,https://matcukierki.pl/,handel@matcukierki.pl,+0152-0153; 33.33333333; 21.73913043,,,https://www.facebook.com/matcukierki/,https://www.instagram.com/mateo_slodycze/,,,
Cornucopia,2025,,,C3.62c,,,Sprzedane,https://cornucopiagarlic.com.pl/,,,,5272993213,https://www4.pwe-expoplanner.com/sklep/img/logo/14552.jpg,https://cornucopiagarlic.com.pl/,biuro@concucopia.com.pl; biuro@cornucopia.com.pl,99999999; 999999999; 1683738151380,,,,,,,
NAV24 SP Z O O,2025,,,C4.46,,,Sprzedane,https://nav24.pl/,,,,5472148066,https://www4.pwe-expoplanner.com/sklep/img/logo/15459.jpg,,,,,,,,,,
FHU Grota,2025,,,C3.56d,,,Sprzedane (Dział Prawny),https://mapa.targeo.pl/7951208258/nip/firma,.,,,7951208258,,,,,,,,,,,
KMC Collection,2025,,,C3.55d,,,Sprzedane,https://www.google.com/,,,,1111111112,,,,,,,,,,,
